pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,month_,speed
"2034-05-17 00:32:57",359,167,341,153,336,4,0,17,15,5,150
"2034-07-05 13:53:59",308,184,359,174,345,4,13,5,17,7,199
"2034-03-17 15:52:10",274,122,290,125,293,6,15,17,4,3,53
"2034-01-31 02:41:15",207,154,316,159,323,3,2,31,9,1,157
"2034-01-20 10:09:09",749,163,322,164,340,6,10,20,18,1,87
"2034-01-24 23:32:19",425,141,316,157,334,3,23,24,24,1,203
"2034-03-04 07:23:23",366,163,370,160,358,7,7,4,12,3,118
"2034-04-05 14:37:16",1147,167,343,152,337,4,14,5,16,4,50
"2034-01-28 17:51:38",776,139,301,163,330,7,17,28,38,1,176
"2034-02-09 14:18:39",752,127,289,157,311,5,14,9,37,2,177
"2034-06-20 18:42:48",2540,-35,463,93,349,3,18,20,171,6,242
"2034-04-18 15:19:55",2763,156,344,-31,455,3,15,18,217,4,283
"2034-04-29 07:03:53",996,144,333,187,364,7,7,29,53,4,192
"2034-05-25 09:33:00",437,174,378,165,364,5,9,25,17,5,140
"2034-06-26 08:17:23",569,151,338,137,317,2,8,26,25,6,158
"2034-07-08 18:49:08",3050,-33,467,89,289,7,18,8,216,7,255
"2034-07-03 09:21:48",442,131,320,136,305,2,9,3,16,7,130
"2034-06-17 00:00:59",905,121,285,49,305,7,0,17,75,6,298
"2034-06-29 15:18:06",969,149,339,153,324,5,15,29,16,6,59
"2034-05-20 10:19:46",716,189,367,179,396,7,10,20,31,5,156
"2034-02-01 08:54:23",1426,158,332,126,280,4,8,1,61,2,154
"2034-06-06 09:26:35",2024,114,447,128,284,3,9,6,164,6,292
"2034-05-08 15:28:37",418,150,344,156,376,2,15,8,33,5,284
"2034-05-26 07:50:53",589,160,323,142,332,6,7,26,20,5,122
"2034-04-14 21:28:39",1051,176,355,193,424,6,21,14,71,4,243
"2034-04-07 13:31:54",641,153,337,147,313,6,13,7,25,4,140
"2034-02-06 11:27:04",333,147,351,157,361,2,11,6,14,2,151
"2034-03-25 20:18:10",424,125,324,139,319,7,20,25,15,3,127
"2034-03-28 12:16:22",591,129,374,120,443,3,12,28,70,3,426
"2034-02-23 21:53:33",1025,132,307,152,308,5,21,23,20,2,70
"2034-05-20 14:03:53",557,137,294,121,284,7,14,20,19,5,123
"2034-05-07 02:29:13",81,165,325,168,333,1,2,7,9,5,400
"2034-05-09 19:45:45",349,161,338,145,336,3,19,9,16,5,165
"2034-03-31 09:55:32",315,171,343,164,331,6,9,31,14,3,160
"2034-03-06 15:04:12",1151,137,327,174,357,2,15,6,48,3,150
"2034-02-03 19:17:28",333,143,316,131,302,6,19,3,18,2,195
"2034-03-09 17:24:48",316,180,346,180,345,5,17,9,1,3,11
"2034-05-08 13:36:26",551,141,318,157,324,2,13,8,17,5,111
"2034-04-16 11:42:15",343,182,353,185,363,1,11,16,10,4,105
"2034-05-01 11:39:39",974,160,334,144,323,2,11,1,19,5,70
"2034-06-07 08:18:43",601,145,315,158,313,4,8,7,13,6,78
"2034-06-15 11:46:01",666,133,289,111,303,5,11,15,26,6,141
"2034-05-17 23:09:08",2722,143,325,45,413,4,23,17,132,5,175
"2034-06-20 22:07:36",261,176,346,164,336,3,22,20,16,6,221
"2034-03-22 19:26:02",1323,161,337,135,314,4,19,22,35,3,95
"2034-03-03 19:06:39",256,163,371,158,378,6,19,3,9,3,127
"2034-04-24 00:53:28",894,129,308,109,342,2,0,24,39,4,157
"2034-06-23 00:16:20",458,74,297,97,296,6,0,23,23,6,181
"2034-04-02 03:42:33",893,133,299,184,362,1,3,2,81,4,327
"2034-02-25 16:05:32",1451,126,312,158,341,7,16,25,43,2,107
"2034-02-14 16:34:00",448,185,399,172,387,3,16,14,18,2,145
"2034-05-31 11:07:21",1745,155,361,154,324,4,11,31,37,5,76
"2034-01-24 14:08:59",293,146,333,156,329,3,14,24,11,1,135
"2034-05-11 08:26:59",960,143,316,155,335,5,8,11,22,5,83
"2034-05-03 20:08:10",997,152,305,122,306,4,20,3,30,5,108
"2034-03-14 22:01:13",158,144,326,138,321,3,22,14,8,3,182
"2034-03-09 07:15:23",367,152,305,156,328,5,7,9,23,3,226
"2034-01-15 01:48:12",219,129,311,125,311,1,1,15,4,1,66
"2034-01-28 10:34:04",735,188,368,169,342,7,10,28,32,1,157
"2034-06-30 11:19:36",671,124,320,152,316,6,11,30,28,6,150
"2034-04-13 22:18:53",805,167,342,169,328,5,22,13,14,4,63
"2034-03-08 11:59:00",1648,182,359,141,321,4,11,8,56,3,122
"2034-06-18 19:40:33",233,147,310,142,316,1,19,18,8,6,124
"2034-05-19 13:32:48",3051,-30,464,150,330,6,13,19,224,5,264
"2034-03-31 23:57:28",203,150,338,141,335,6,23,31,9,3,160
"2034-03-08 14:05:49",1749,168,369,122,441,4,14,8,85,3,175
"2034-03-11 15:58:06",724,140,312,156,333,7,15,11,26,3,129
"2034-04-12 15:07:41",272,152,305,146,317,4,15,12,13,4,172
"2034-06-11 21:06:37",502,92,307,93,318,1,21,11,11,6,79
"2034-03-02 19:45:18",173,178,348,181,354,5,19,2,7,3,146
"2034-06-18 14:44:45",262,163,371,157,361,1,14,18,12,6,165
"2034-06-27 22:47:29",402,186,361,162,369,3,22,27,25,6,224
"2034-02-02 15:50:23",342,152,341,153,352,5,15,2,11,2,116
"2034-02-27 20:51:49",868,135,293,158,347,2,20,27,59,2,245
"2034-05-10 21:58:51",328,129,320,131,310,4,21,10,10,5,110
"2034-01-17 21:31:54",321,162,340,161,364,3,21,17,24,1,269
"2034-06-10 07:57:08",677,155,358,149,329,7,7,10,30,6,160
"2034-02-12 10:46:55",862,179,359,155,327,1,10,12,40,2,167
"2034-04-15 10:40:00",1784,150,324,162,355,7,10,15,33,4,67
"2034-07-07 19:19:06",350,160,362,164,373,6,19,7,12,7,123
"2034-03-03 23:41:02",877,136,294,155,341,6,23,3,51,3,209
"2034-04-14 18:45:47",640,145,332,133,304,6,18,14,30,4,169
"2034-06-15 13:48:02",767,134,309,142,330,5,13,15,22,6,103
"2034-02-10 12:56:19",477,152,326,142,315,6,12,10,15,2,113
"2034-06-05 00:51:40",763,146,302,105,295,2,0,5,42,6,198
"2034-03-22 06:53:15",214,155,333,166,323,4,6,22,15,3,252
"2034-06-21 21:31:24",940,158,339,148,371,4,21,21,34,6,130
"2034-04-23 22:39:44",277,154,376,156,364,1,22,23,12,4,156
"2034-04-29 18:34:15",452,160,359,152,343,7,18,29,18,4,143
"2034-02-01 15:56:46",191,142,322,133,324,4,15,1,9,2,170
"2034-05-18 20:11:29",393,174,345,167,332,5,20,18,15,5,137
"2034-03-16 10:51:11",2298,114,447,162,340,5,10,16,117,3,183
"2034-02-21 14:47:37",228,161,318,161,327,3,14,21,9,2,142
"2034-04-21 14:31:45",906,140,393,107,424,6,14,21,45,4,179
"2034-05-07 11:03:56",185,154,368,155,357,1,11,7,11,5,214
"2034-02-28 22:13:20",279,128,318,136,311,3,22,28,11,2,142
"2034-05-19 18:27:15",416,150,331,140,308,6,18,19,25,5,216
"2034-01-26 18:58:51",197,144,326,149,337,5,18,26,12,1,219
"2034-02-18 12:53:46",786,182,355,166,389,7,12,18,38,2,174
"2034-05-04 09:45:37",423,145,303,155,307,5,9,4,11,5,94
"2034-06-22 15:45:28",1788,133,311,153,323,5,15,22,23,6,46
"2034-07-10 02:06:39",154,150,310,159,310,2,2,10,9,7,210
"2034-03-12 22:37:29",838,133,318,122,291,1,22,12,29,3,125
"2034-06-18 08:00:19",249,178,351,162,354,1,8,18,16,6,231
"2034-01-28 17:30:38",616,145,307,142,323,7,17,28,16,1,94
"2034-01-15 06:52:29",1107,160,335,119,443,1,6,15,116,1,377
"2034-05-30 20:19:18",1096,182,372,160,332,3,20,30,46,5,151
"2034-03-16 07:13:54",730,148,339,123,290,5,7,16,55,3,271
"2034-04-27 17:55:40",442,160,342,155,351,5,17,27,10,4,81
"2034-07-07 20:39:24",524,167,342,147,335,6,20,7,21,7,144
"2034-05-17 20:05:50",392,139,301,133,293,4,20,17,10,5,92
"2034-03-27 08:10:15",400,159,375,176,383,2,8,27,19,3,171
"2034-03-13 05:00:08",225,153,322,151,307,2,5,13,15,3,240
"2034-01-26 17:28:06",308,158,346,162,334,5,17,26,13,1,152
"2034-02-21 10:00:10",113,134,325,137,331,3,10,21,7,2,223
"2034-01-26 09:41:01",405,150,346,152,361,5,9,26,15,1,133
"2034-02-27 14:38:54",1303,146,315,168,347,2,14,27,39,2,108
"2034-01-27 10:13:51",1175,149,340,132,288,6,10,27,55,1,169
"2034-01-19 13:28:51",1648,133,287,169,368,5,13,19,89,1,194
"2034-03-05 13:02:12",209,171,383,168,372,1,13,5,11,3,189
"2034-02-26 16:22:44",331,151,347,167,378,1,16,26,35,2,381
"2034-05-19 13:02:32",485,147,332,147,324,6,13,19,8,5,59
"2034-03-06 01:26:28",466,126,311,98,344,2,1,6,43,3,332
"2034-01-21 15:03:16",638,149,326,162,342,7,15,21,21,1,118
"2034-03-18 23:34:51",265,130,307,139,306,7,23,18,9,3,122
"2034-02-21 21:58:10",329,149,315,132,313,3,21,21,17,2,186
"2034-02-14 21:21:50",1190,113,448,137,308,3,21,14,142,2,430
"2034-03-24 23:00:45",717,145,312,163,336,6,23,24,30,3,151
"2034-06-14 11:12:57",152,157,344,153,337,4,11,14,8,6,189
"2034-06-10 22:36:50",1468,153,324,184,385,7,22,10,68,6,167
"2034-02-02 22:30:56",267,150,345,154,363,5,22,2,18,2,243
"2034-05-07 13:08:56",404,153,310,136,303,1,13,7,18,5,160
"2034-01-28 20:19:08",1090,133,316,107,294,7,20,28,34,1,112
"2034-06-22 13:48:36",2170,147,339,154,346,5,13,22,10,6,17
"2034-02-16 08:00:31",1231,122,293,91,382,5,8,16,94,2,275
"2034-06-03 10:19:59",360,156,331,144,331,7,10,3,12,6,120
"2034-05-28 01:42:09",30,145,313,145,315,1,1,28,2,5,240
"2034-07-03 17:26:38",129,154,352,162,370,2,17,3,20,7,558
"2034-06-06 08:05:06",214,134,318,130,310,3,8,6,9,6,151
"2034-04-24 00:54:48",1761,153,343,45,293,2,0,24,119,4,243
"2034-03-19 19:47:34",351,155,348,158,367,1,19,19,19,3,195
"2034-02-16 10:37:18",180,174,337,168,342,5,10,16,8,2,160
"2034-06-18 09:50:30",380,160,370,140,338,1,9,18,38,6,360
"2034-03-05 13:13:17",1084,157,307,159,346,1,13,5,39,3,130
"2034-03-28 13:51:15",66,163,370,166,378,3,13,28,9,3,491
"2034-03-08 14:58:38",644,157,351,176,346,4,14,8,20,3,112
"2034-06-27 18:38:42",309,151,308,140,301,3,18,27,13,6,151
"2034-06-09 01:38:04",606,128,315,148,304,6,1,9,23,6,137
"2034-07-11 16:08:04",211,158,350,155,357,3,16,11,8,7,136
"2034-04-09 00:49:15",414,132,320,115,313,1,0,9,18,4,157
"2034-05-11 18:44:52",388,136,312,121,322,5,18,11,18,5,167
"2034-06-03 01:09:30",174,133,292,132,298,7,1,3,6,6,124
"2034-01-27 11:49:57",410,146,304,136,315,6,11,27,15,1,132
"2034-05-29 14:08:50",848,147,350,135,396,2,14,29,48,5,204
"2034-02-17 23:55:23",317,141,323,151,319,6,23,17,11,2,125
"2034-05-21 21:54:10",500,148,325,133,300,1,21,21,29,5,209
"2034-04-28 19:40:00",354,145,328,133,319,6,19,28,15,4,153
"2034-04-20 07:47:15",364,160,324,157,320,5,7,20,5,4,49
"2034-04-24 20:40:48",869,181,354,159,325,2,20,24,36,4,149
"2034-05-21 11:55:40",992,146,304,126,311,1,11,21,21,5,76
"2034-02-16 09:19:22",674,169,369,150,362,5,9,16,20,2,107
"2034-07-14 08:50:07",677,125,291,136,295,6,8,14,12,7,64
"2034-05-15 18:35:58",398,157,339,163,324,2,18,15,16,5,145
"2034-03-06 01:21:40",329,145,310,139,325,2,1,6,16,3,175
"2034-07-03 11:35:03",665,151,345,135,301,2,11,3,47,7,254
"2034-03-18 20:53:40",242,130,299,136,294,7,20,18,8,3,119
"2034-07-10 22:01:53",419,154,324,144,332,2,22,10,13,7,112
"2034-06-16 14:50:33",9,146,351,145,351,6,14,16,1,6,400
"2034-03-22 21:15:17",293,135,393,137,382,4,21,22,11,3,135
"2034-02-19 18:08:19",716,177,348,156,351,1,18,19,21,2,106
"2034-03-26 23:38:44",1777,-35,463,-92,835,1,23,26,376,3,762
"2034-04-20 18:42:15",360,157,329,146,325,5,18,20,12,4,120
"2034-04-25 10:09:30",648,122,292,142,344,3,10,25,56,4,311
"2034-05-22 12:25:03",250,142,322,135,313,2,12,22,11,5,158
"2034-05-10 18:31:07",250,147,317,150,324,4,18,10,8,5,115
"2034-06-16 03:22:59",1305,126,314,215,421,6,3,16,139,6,383
"2034-04-13 08:43:47",372,147,303,133,309,5,8,13,15,4,145
"2034-03-03 22:05:34",543,152,354,141,336,6,22,3,21,3,139
"2034-03-17 19:53:40",290,150,338,160,328,6,19,17,14,3,174
"2034-03-16 13:12:32",573,144,328,151,321,5,13,16,10,3,63
"2034-04-24 21:37:13",948,128,316,127,316,2,21,24,1,4,4
"2034-05-31 23:21:11",1214,-29,458,126,393,4,23,31,168,5,498
"2034-02-12 22:37:48",439,157,364,143,338,1,22,12,30,2,246
"2034-02-10 21:13:06",1290,146,344,83,307,6,21,10,73,2,204
"2034-01-31 14:57:30",331,182,355,173,347,3,14,31,12,1,131
"2034-04-16 03:11:51",1122,169,337,121,442,1,3,16,115,4,369
"2034-05-13 22:02:00",1655,134,319,174,350,7,22,13,51,5,111
"2034-02-27 09:40:14",412,167,340,139,334,2,9,27,29,2,253
"2034-06-23 09:17:21",746,145,332,121,313,6,9,23,31,6,150
"2034-05-18 08:03:46",629,182,356,159,341,5,8,18,27,5,155
"2034-03-21 07:04:10",210,159,328,159,338,3,7,21,10,3,171
"2034-02-04 22:44:31",705,147,342,158,311,7,22,4,33,2,169
"2034-01-25 19:54:44",259,140,321,131,331,4,19,25,13,1,181
"2034-05-27 19:03:01",318,168,345,154,351,7,19,27,15,5,170
"2034-06-22 15:09:10",888,168,378,153,360,5,15,22,23,6,93
"2034-01-18 11:34:55",530,144,326,154,335,4,11,18,13,1,88
"2034-06-09 08:04:55",334,174,378,168,370,6,8,9,10,6,108
"2034-02-24 08:22:29",2134,156,322,121,442,6,8,24,125,2,211
"2034-06-30 12:58:34",278,142,308,137,304,6,12,30,6,6,78
"2034-04-25 23:18:11",307,149,307,144,324,3,23,25,18,4,211
"2034-05-09 17:16:24",672,147,327,169,336,3,17,9,24,5,129
"2034-03-18 18:26:10",790,151,337,128,315,7,18,18,32,3,146
"2034-03-09 13:00:20",522,159,365,168,374,5,13,9,13,3,90
"2034-06-06 17:22:49",458,153,325,150,337,3,17,6,12,6,94
"2034-02-18 16:48:21",495,161,312,152,327,7,16,18,17,2,124
"2034-03-02 23:44:12",1911,167,336,67,319,5,23,2,101,3,190
"2034-05-13 09:12:10",862,157,370,148,339,7,9,13,32,5,134
"2034-03-13 00:05:02",724,130,321,152,316,2,0,13,23,3,114
"2034-02-16 15:38:27",1486,174,345,218,418,5,15,16,85,2,206
"2034-07-06 13:40:24",573,136,311,133,309,5,13,6,4,7,25
"2034-04-01 00:41:22",662,141,307,139,329,7,0,1,22,4,120
"2034-07-08 07:41:21",292,141,315,133,296,7,7,8,21,7,259
"2034-05-01 12:24:56",86,129,315,133,318,2,12,1,5,5,209
"2034-05-15 00:13:57",867,99,293,129,329,2,0,15,47,5,195
"2034-05-29 21:00:14",118,126,306,130,311,2,21,29,6,5,183
"2034-05-26 17:55:47",1781,158,312,168,371,6,17,26,60,5,121
"2034-02-23 19:23:49",1079,125,282,163,338,5,19,23,68,2,227
"2034-04-25 01:55:34",552,132,306,155,308,3,1,25,23,4,150
"2034-05-20 12:54:49",721,157,323,155,342,7,12,20,19,5,95
"2034-04-23 20:48:34",1526,158,347,122,305,1,20,23,55,4,130
"2034-05-18 13:38:54",320,156,335,151,342,5,13,18,9,5,101
"2034-05-28 21:55:47",252,141,302,137,293,1,21,28,10,5,143
"2034-03-25 13:36:49",588,153,322,130,289,7,13,25,40,3,245
"2034-04-30 09:40:18",546,151,311,144,342,1,9,30,32,4,211
"2034-03-20 02:33:42",826,130,321,168,396,2,2,20,84,3,366
"2034-06-21 11:35:49",1315,123,292,147,318,4,11,21,35,6,96
"2034-04-10 06:42:43",216,199,400,206,404,2,6,10,8,4,133
"2034-03-31 18:57:06",237,150,320,146,317,6,18,31,5,3,76
"2034-01-16 07:46:40",445,139,330,160,310,2,7,16,29,1,235
"2034-03-23 19:39:58",962,152,341,130,284,5,19,23,61,3,228
"2034-07-01 07:11:39",1365,114,448,167,368,7,7,1,96,7,253
"2034-01-18 07:19:39",359,154,325,138,331,4,7,18,17,1,170
"2034-06-15 21:43:21",554,135,328,151,359,5,21,15,35,6,227
"2034-02-10 13:40:25",488,179,358,177,342,6,13,10,16,2,118
"2034-01-24 17:03:44",639,143,317,149,338,3,17,24,22,1,124
"2034-07-10 03:09:47",936,123,288,44,303,2,3,10,80,7,308
"2034-07-14 06:30:31",358,153,356,150,332,6,6,14,24,7,241
"2034-04-05 02:39:24",235,149,304,140,318,4,2,5,17,4,260
"2034-05-16 07:44:05",110,151,327,146,331,3,7,16,6,5,196
"2034-06-22 07:12:30",200,144,333,136,324,5,7,22,12,6,216
"2034-06-04 11:33:17",387,163,371,150,367,1,11,4,14,6,130
"2034-01-14 16:07:50",754,168,325,128,291,7,16,14,52,1,248
"2034-03-26 10:41:07",283,168,373,156,366,1,10,26,14,3,178
"2034-04-11 15:15:33",1060,163,335,143,317,3,15,11,27,4,92
"2034-03-26 13:58:05",431,169,340,159,345,1,13,26,11,3,92
"2034-05-15 19:58:07",1007,114,447,150,343,2,19,15,110,5,393
"2034-02-08 11:57:04",809,152,342,146,324,4,11,8,19,2,85
"2034-02-28 10:33:45",320,173,328,169,336,3,10,28,9,2,101
"2034-02-24 06:43:28",159,132,297,123,304,6,6,24,11,2,249
"2034-05-19 16:08:41",3645,-34,463,158,325,6,16,19,236,5,233
"2034-03-14 15:28:35",737,139,306,121,284,3,15,14,28,3,137
"2034-06-16 17:39:50",12,142,380,142,380,6,17,16,0,6,0
"2034-04-18 22:23:46",133,175,400,167,387,3,22,18,15,4,406
"2034-06-21 22:11:56",137,189,367,184,358,4,22,21,10,6,263
"2034-01-20 13:16:38",1028,175,346,144,331,6,13,20,34,1,119
"2034-04-13 22:01:47",177,151,332,149,321,5,22,13,11,4,224
"2034-01-15 10:05:46",508,171,326,150,338,1,10,15,24,1,170
"2034-05-25 16:22:22",1722,151,345,114,446,5,16,25,108,5,226
"2034-02-26 22:24:09",380,160,343,146,348,1,22,26,15,2,142
"2034-01-21 11:18:13",738,132,321,143,343,7,11,21,25,1,122
"2034-02-27 16:58:12",400,175,346,154,370,2,16,27,32,2,288
"2034-06-24 08:01:43",227,129,283,137,295,7,8,24,14,6,222
"2034-04-24 18:51:03",501,133,317,135,300,2,18,24,17,4,122
"2034-04-10 21:38:18",165,162,332,162,322,2,21,10,10,4,218
"2034-02-19 03:01:29",601,127,287,149,314,1,3,19,35,2,210
"2034-05-11 19:09:08",47,168,345,167,347,5,19,11,2,5,153
"2034-02-19 17:53:35",274,128,318,127,312,1,17,19,6,2,79
"2034-06-11 14:15:24",310,155,351,146,335,1,14,11,18,6,209
"2034-01-20 18:05:37",342,136,330,145,322,6,18,20,12,1,126
"2034-03-25 10:50:59",1048,162,367,149,340,7,10,25,30,3,103
"2034-03-05 16:37:10",204,157,310,148,319,1,16,5,13,3,229
"2034-07-06 12:13:54",364,154,350,147,337,5,12,6,15,7,148
"2034-06-25 10:01:09",982,160,310,142,341,1,10,25,36,6,132
"2034-02-03 20:35:00",1308,121,443,151,365,6,20,3,84,2,231
"2034-02-02 12:32:06",733,146,322,145,348,5,12,2,26,2,128
"2034-04-09 18:17:45",749,160,328,190,370,1,18,9,52,4,250
"2034-03-04 12:38:22",918,142,328,154,333,7,12,4,13,3,51
"2034-05-30 15:46:15",1740,122,441,155,326,3,15,30,120,5,248
"2034-07-11 04:08:13",645,163,328,165,377,3,4,11,49,7,273
"2034-02-16 16:35:53",857,146,326,139,317,5,16,16,11,2,46
"2034-05-01 17:05:13",377,157,348,162,370,2,17,1,23,5,220
"2034-03-19 22:11:59",826,139,308,150,336,1,22,19,30,3,131
"2034-07-02 02:12:32",1100,127,326,99,345,1,2,2,34,7,111
"2034-06-28 22:34:10",611,163,335,164,374,4,22,28,39,6,230
"2034-05-14 09:02:51",1341,151,359,154,322,1,9,14,37,5,99
"2034-02-21 22:00:02",286,155,325,144,335,3,22,21,15,2,189
"2034-04-26 20:32:41",484,148,314,134,320,4,20,26,15,4,112
"2034-05-08 15:53:43",606,161,325,139,314,2,15,8,25,5,149
"2034-05-20 21:22:45",729,138,331,153,323,7,21,20,17,5,84
"2034-03-12 10:14:30",264,140,305,143,321,1,10,12,16,3,218
"2034-03-06 11:56:14",320,140,304,147,320,2,11,6,17,3,191
"2034-02-16 21:46:59",1172,155,347,107,295,5,21,16,71,2,218
"2034-04-25 20:20:12",713,137,295,110,300,3,20,25,27,4,136
"2034-06-20 18:37:26",481,139,301,142,318,3,18,20,17,6,127
"2034-03-13 15:34:10",557,143,316,129,297,2,15,13,24,3,155
"2034-03-11 10:07:05",262,177,362,169,371,7,10,11,12,3,165
"2034-04-04 18:49:29",313,147,351,161,378,3,18,4,30,4,345
"2034-05-26 18:01:31",1020,161,355,152,334,6,18,26,23,5,81
"2034-05-28 07:18:47",464,138,298,135,328,1,7,28,30,5,233
"2034-02-19 02:41:03",657,153,308,140,337,1,2,19,32,2,175
"2034-02-22 21:05:29",531,154,325,138,304,4,21,22,26,2,176
"2034-05-31 06:53:47",455,139,318,132,290,4,6,31,29,5,229
"2034-01-23 18:48:10",821,127,297,151,365,2,18,23,72,1,316
"2034-05-24 15:01:25",1056,183,355,156,355,4,15,24,27,5,92
"2034-06-17 19:58:58",1022,147,341,138,389,7,19,17,49,6,173
"2034-04-10 19:24:34",444,147,340,136,318,2,19,10,25,4,203
"2034-03-24 08:45:34",412,190,387,176,397,6,8,24,17,3,149
"2034-05-13 17:23:25",186,135,316,140,327,7,17,13,12,5,232
"2034-01-26 20:04:56",643,171,337,167,377,5,20,26,40,1,224
"2034-02-18 21:18:32",559,131,305,138,323,7,21,18,19,2,122
"2034-01-18 21:33:50",143,148,319,151,327,4,21,18,9,1,227
"2034-03-05 07:33:50",205,186,363,190,376,1,7,5,14,3,246
"2034-04-28 16:29:35",802,154,312,136,301,6,16,28,21,4,94
"2034-05-10 11:40:34",1194,155,324,151,359,4,11,10,35,5,106
"2034-06-10 08:59:19",1011,131,318,151,347,7,8,10,35,6,125
"2034-06-29 10:02:30",300,157,375,144,348,5,10,29,30,6,360
"2034-06-26 20:54:54",438,140,325,154,325,2,20,26,14,6,115
"2034-06-15 08:45:56",188,137,301,135,309,5,8,15,8,6,153
"2034-01-30 23:17:07",74,150,350,144,340,2,23,30,12,1,584
"2034-03-24 15:58:21",767,177,349,161,368,6,15,24,25,3,117
"2034-06-19 02:24:51",472,145,335,129,321,2,2,19,21,6,160
"2034-05-11 21:06:43",352,154,323,141,322,5,21,11,13,5,133
"2034-07-03 18:55:13",391,148,334,140,312,2,18,3,23,7,212
"2034-01-28 16:45:54",539,150,337,162,340,7,16,28,12,1,80
"2034-05-01 18:42:40",691,131,305,148,338,2,18,1,37,5,193
"2034-04-07 10:01:35",1818,115,336,141,329,6,10,7,27,4,53
"2034-06-14 16:07:45",108,150,341,145,334,4,16,14,9,6,300
"2034-05-20 12:31:17",3347,122,294,-35,455,7,12,20,225,5,242
"2034-06-29 13:12:34",392,158,366,154,352,5,13,29,15,6,138
"2034-06-14 07:43:37",882,152,366,131,324,4,7,14,47,6,192
"2034-02-22 21:50:28",324,152,307,143,304,4,21,22,9,2,100
"2034-03-06 03:39:48",1081,129,324,83,293,2,3,6,55,3,183
"2034-02-15 19:58:45",755,152,338,181,348,4,19,15,31,2,148
"2034-03-15 22:35:47",1535,148,334,135,398,4,22,15,65,3,152
"2034-02-20 18:50:01",870,156,322,162,371,2,18,20,49,2,203
"2034-01-24 14:28:57",175,134,291,133,296,3,14,24,5,1,103
"2034-06-19 02:07:40",374,143,331,155,366,2,2,19,37,6,356
"2034-04-12 23:01:18",1193,121,443,130,295,4,23,12,148,4,447
"2034-06-18 16:07:36",4203,160,331,-33,463,1,16,18,234,6,200
"2034-04-06 08:07:56",359,184,357,174,352,5,8,6,11,4,110
"2034-02-14 12:23:36",2230,113,448,161,340,3,12,14,118,2,190
"2034-05-04 11:52:38",1392,-29,458,28,476,5,11,4,60,5,155
"2034-06-11 21:27:32",525,165,370,178,341,1,21,11,32,6,219
"2034-03-24 23:00:30",817,150,328,157,376,6,23,24,49,3,216
"2034-04-02 14:34:17",492,181,352,173,329,1,14,2,24,4,176
"2034-06-29 10:37:28",409,152,327,162,314,5,10,29,16,6,141
"2034-06-04 18:47:56",302,157,348,156,364,1,18,4,16,6,191
"2034-03-05 09:06:48",691,155,361,150,332,1,9,5,29,3,151
"2034-05-24 22:50:38",435,139,304,157,312,4,22,24,20,5,166
"2034-06-17 23:18:54",216,133,322,126,327,7,23,17,9,6,150
"2034-06-29 08:08:29",290,160,364,168,374,5,8,29,13,6,161
"2034-07-03 13:37:05",370,167,342,159,347,2,13,3,9,7,88
"2034-02-08 12:20:57",1958,142,314,150,346,4,12,8,33,2,61
"2034-04-23 19:43:48",734,133,294,148,317,1,19,23,27,4,132
"2034-03-17 20:30:25",587,166,341,150,333,6,20,17,18,3,110
"2034-07-14 12:40:38",584,132,307,149,314,6,12,14,18,7,111
"2034-06-26 18:25:22",425,136,294,121,293,2,18,26,15,6,127
"2034-01-19 12:53:11",797,157,336,164,362,5,12,19,27,1,122
"2034-02-13 10:58:24",226,157,354,151,338,2,10,13,17,2,271
"2034-07-08 00:21:23",375,152,347,161,372,7,0,8,27,7,259
"2034-01-25 12:14:58",538,152,306,134,304,4,12,25,18,1,120
"2034-01-31 16:27:24",438,148,330,148,353,3,16,31,23,1,189
"2034-06-13 12:23:07",560,149,340,188,398,3,12,13,70,6,450
"2034-02-07 06:55:44",196,150,337,149,344,3,6,7,7,2,129
"2034-05-28 22:11:35",167,155,357,161,360,1,22,28,7,5,151
"2034-05-31 18:15:39",2155,-35,464,189,394,4,18,31,235,5,393
"2034-07-07 15:34:06",181,161,372,159,366,6,15,7,6,7,119
"2034-06-06 08:51:43",246,188,384,191,377,3,8,6,8,6,117
"2034-04-19 19:59:05",327,162,334,153,331,4,19,19,9,4,99
"2034-04-05 01:44:53",1230,138,327,62,365,4,1,5,85,4,249
"2034-02-04 23:58:55",718,141,325,130,306,7,23,4,22,2,110
"2034-02-20 17:44:55",469,142,322,136,304,2,17,20,19,2,146
"2034-06-17 17:49:14",333,177,350,188,365,7,17,17,19,6,205
"2034-06-05 14:21:32",330,133,387,140,401,2,14,5,16,6,175
"2034-06-15 14:48:44",162,194,383,189,375,5,14,15,9,6,200
"2034-05-14 19:20:02",378,149,329,140,311,1,19,14,20,5,190
"2034-01-18 20:38:51",733,139,303,149,337,4,20,18,35,1,172
"2034-01-21 23:21:43",413,160,335,169,327,7,23,21,12,1,105
"2034-01-29 01:16:04",117,150,309,155,314,1,1,29,7,1,215
"2034-03-26 22:43:23",960,150,310,171,334,1,22,26,32,3,120
"2034-03-20 10:46:29",351,147,355,156,343,2,10,20,15,3,154
"2034-01-19 09:14:47",833,160,316,158,345,5,9,19,29,1,125
"2034-05-10 14:44:03",190,159,374,158,377,4,14,10,3,5,57
"2034-07-14 12:37:10",1390,124,392,124,391,6,12,14,1,7,3
