pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,Month_
"2034-02-18 18:06:04",731,155,326,153,344,7,18,18,18,2
"2034-06-11 15:52:12",264,123,283,120,291,1,15,11,9,6
"2034-03-22 14:47:50",1261,135,286,149,331,4,14,22,47,3
"2034-01-27 14:19:31",1222,167,340,144,328,6,14,27,26,1
"2034-01-23 18:31:36",650,151,339,153,324,2,18,23,15,1
"2034-02-17 10:17:55",552,146,336,154,349,6,10,17,15,2
"2034-03-16 08:55:26",1440,122,288,148,339,5,8,16,57,3
"2034-06-19 13:24:14",473,139,303,130,310,2,13,19,11,6
"2034-02-13 18:13:07",804,146,314,124,316,2,18,13,22,2
"2034-02-17 10:48:53",355,144,311,157,311,6,10,17,13,2
"2034-04-13 21:05:54",276,164,360,156,369,5,21,13,12,4
"2034-03-03 15:29:13",216,155,307,150,319,6,15,3,13,3
"2034-01-24 22:43:41",1040,150,310,87,326,3,22,24,65,1
"2034-03-24 08:18:52",1035,160,317,132,291,6,8,24,38,3
"2034-03-12 20:11:18",760,139,301,152,329,1,20,12,31,3
"2034-06-18 11:38:31",348,163,334,165,320,1,11,18,14,6
"2034-02-13 11:01:38",190,186,373,180,356,2,11,13,18,2
"2034-04-02 20:33:21",1425,113,448,187,366,1,20,2,110,4
"2034-03-04 06:51:30",3,151,313,151,312,7,6,4,1,3
"2034-01-26 02:38:02",276,166,328,159,345,5,2,26,18,1
"2034-03-18 06:49:59",543,162,334,149,363,7,6,18,32,3
"2034-06-04 23:05:43",235,150,322,145,329,1,23,4,9,6
"2034-04-16 10:01:38",649,160,341,153,323,1,10,16,19,4
"2034-01-18 09:48:13",175,155,340,151,341,4,9,18,4,1
"2034-04-08 09:42:55",825,147,344,158,322,7,9,8,25,4
"2034-05-10 09:05:02",968,153,330,162,359,4,9,10,30,5
"2034-01-26 07:27:48",531,134,382,131,380,5,7,26,4,1
"2034-02-09 12:52:51",506,162,334,151,325,5,12,9,14,2
"2034-03-04 11:53:33",1118,156,341,121,441,7,11,4,106,3
"2034-01-25 21:45:18",332,188,367,179,360,4,21,25,11,1
"2034-05-12 23:16:20",1076,128,296,107,361,6,23,12,68,5
"2034-04-15 18:25:25",1009,149,325,126,314,7,18,15,26,4
"2034-04-13 21:45:00",947,165,376,227,445,5,21,13,93,4
"2034-06-11 04:21:17",570,141,318,167,322,1,4,11,26,6
"2034-05-22 00:54:05",1554,136,317,20,269,2,0,22,126,5
"2034-02-12 22:27:12",538,129,285,124,315,1,22,12,30,2
"2034-06-03 17:58:22",845,156,374,150,346,7,17,3,29,6
"2034-06-01 15:02:26",1066,141,312,134,287,5,15,1,26,6
"2034-02-26 18:43:39",624,135,313,146,310,1,18,26,11,2
"2034-06-21 19:46:21",436,155,308,145,325,4,19,21,20,6
"2034-05-09 17:21:28",213,160,337,164,334,3,17,9,5,5
"2034-06-26 15:33:18",2039,159,328,157,376,2,15,26,48,6
"2034-04-09 21:00:09",381,153,329,140,329,1,21,9,13,4
"2034-04-26 22:53:15",538,161,342,146,323,4,22,26,24,4
"2034-06-13 12:58:58",1237,160,327,111,448,3,12,13,131,6
"2034-06-19 20:17:28",596,144,328,138,301,2,20,19,28,6
"2034-03-06 15:59:18",1005,122,441,29,533,2,15,6,131,3
"2034-02-12 19:44:17",859,127,288,135,316,1,19,12,29,2
"2034-07-14 13:58:14",280,186,363,179,349,6,13,14,16,7
"2034-05-19 16:15:43",2182,153,362,213,419,6,16,19,83,5
"2034-05-28 17:15:16",352,146,333,135,322,1,17,28,16,5
"2034-03-11 19:46:37",1658,158,325,59,309,7,19,11,100,3
"2034-06-04 18:00:41",278,136,311,144,311,1,18,4,8,6
"2034-06-17 18:43:48",2070,114,447,95,292,7,18,17,156,6
"2034-04-25 23:26:14",320,144,334,132,316,3,23,25,22,4
"2034-04-20 06:50:24",131,149,335,144,323,5,6,20,13,4
"2034-05-03 14:31:06",361,146,327,150,337,4,14,3,11,5
"2034-04-02 11:33:08",705,156,357,183,377,1,11,2,34,4
"2034-06-11 22:31:41",966,164,336,146,307,1,22,11,34,6
"2034-05-21 09:56:16",163,160,334,160,330,1,9,21,4,5
"2034-04-23 00:54:02",1446,-35,463,78,290,1,0,23,207,4
"2034-04-30 18:38:08",653,163,356,153,340,1,18,30,19,4
"2034-03-10 11:57:46",458,157,337,166,340,6,11,10,9,3
"2034-03-28 20:50:08",270,159,368,167,372,3,20,28,9,3
"2034-04-15 23:01:38",3437,-29,457,165,328,7,23,15,233,4
"2034-07-05 21:30:24",198,159,380,153,364,4,21,5,17,7
"2034-05-25 09:57:25",295,156,354,161,357,5,9,25,6,5
"2034-05-15 03:41:43",13,147,351,148,353,2,3,15,2,5
"2034-03-15 18:52:55",613,126,314,140,312,4,18,15,14,3
"2034-03-21 06:34:05",164,145,340,137,332,3,6,21,11,3
"2034-04-22 06:01:35",90,164,331,158,330,7,6,22,6,4
"2034-06-21 07:59:24",219,141,338,151,348,4,7,21,14,6
"2034-05-01 18:30:17",3047,-35,463,72,285,2,18,1,208,5
"2034-06-10 13:27:29",210,176,355,167,344,7,13,10,14,6
"2034-05-23 15:43:53",552,148,342,151,360,3,15,23,18,5
"2034-06-06 00:55:23",991,135,309,72,356,3,0,6,79,6
"2034-02-26 13:37:10",1235,164,317,160,345,1,13,26,28,2
"2034-03-10 18:01:41",305,153,329,157,330,6,18,10,4,3
"2034-04-06 17:12:13",388,171,344,154,353,5,17,6,19,4
"2034-07-05 20:56:44",1735,158,329,62,295,4,20,5,102,7
"2034-03-16 18:13:35",2130,152,305,156,322,5,18,16,17,3
"2034-06-11 10:14:43",1033,168,377,163,318,1,10,11,59,6
"2034-06-29 23:03:47",205,167,375,154,370,5,23,29,14,6
"2034-02-20 14:33:07",1091,145,327,158,376,2,14,20,51,2
"2034-05-11 23:30:42",907,122,441,147,351,5,23,11,93,5
"2034-03-02 11:11:02",1813,169,372,128,390,5,11,2,45,3
"2034-01-26 18:30:09",759,152,343,169,327,5,18,26,23,1
"2034-04-14 18:14:48",1527,165,339,137,315,6,18,14,37,4
"2034-05-18 00:15:00",994,149,365,204,398,5,0,18,64,5
"2034-06-02 15:00:44",162,180,357,179,351,6,15,2,6,6
"2034-05-03 07:25:57",451,161,378,179,396,4,7,3,25,5
"2034-03-22 17:51:19",491,139,307,156,310,4,17,22,17,3
"2034-01-30 02:37:46",133,114,342,116,347,2,2,30,5,1
"2034-02-10 17:20:46",1121,182,357,160,324,6,17,10,40,2
"2034-06-07 13:30:04",214,182,365,179,354,4,13,7,11,6
"2034-07-13 10:38:51",198,154,352,156,364,5,10,13,12,7
"2034-04-09 16:08:39",490,168,345,174,336,1,16,9,11,4
"2034-02-10 22:42:19",725,160,342,140,332,6,22,10,22,2
"2034-03-27 07:00:43",318,145,314,128,325,2,7,27,20,3
"2034-03-15 21:32:04",660,173,349,161,339,4,21,15,16,3
"2034-04-08 13:09:56",749,149,352,166,339,7,13,8,21,4
"2034-02-20 17:18:30",763,93,319,55,313,2,17,20,38,2
"2034-07-11 15:08:41",967,161,332,163,371,3,15,11,39,7
"2034-01-24 22:12:16",408,156,322,150,337,3,22,24,16,1
"2034-03-02 17:17:16",763,160,370,152,342,5,17,2,29,3
"2034-02-06 14:25:10",730,130,327,153,307,2,14,6,30,2
"2034-02-05 01:18:20",681,153,308,135,321,1,1,5,22,2
"2034-03-22 17:51:49",902,160,338,159,328,4,17,22,10,3
"2034-06-10 07:40:37",669,153,360,178,366,7,7,10,26,6
"2034-04-30 21:34:18",777,168,341,146,325,1,21,30,27,4
"2034-02-10 07:59:09",1206,122,290,156,324,6,7,10,48,2
"2034-04-12 10:56:20",464,168,377,155,365,4,10,12,18,4
"2034-03-04 15:55:05",439,133,288,148,306,7,15,4,23,3
"2034-04-09 02:33:57",825,156,348,153,309,1,2,9,39,4
"2034-05-18 01:56:50",1070,150,309,189,395,5,1,18,94,5
"2034-06-26 19:28:35",265,170,375,160,367,2,19,26,13,6
"2034-07-10 16:56:24",419,131,319,148,339,2,16,10,26,7
"2034-06-29 18:45:45",578,158,345,161,368,5,18,29,23,6
"2034-07-11 22:07:24",379,160,336,152,331,3,22,11,9,7
"2034-05-30 13:54:46",1441,132,287,154,341,3,13,30,58,5
"2034-05-03 06:10:26",376,155,325,138,335,4,6,3,20,5
"2034-03-28 13:27:39",248,149,332,151,331,3,13,28,2,3
"2034-04-08 08:45:34",1445,82,308,50,262,7,8,8,56,4
"2034-05-19 18:19:01",339,152,305,136,287,6,18,19,24,5
"2034-02-08 23:01:55",1659,146,333,226,506,4,23,8,191,2
"2034-04-12 01:14:46",24,166,285,166,285,4,1,12,0,4
"2034-04-14 02:07:01",1624,159,327,26,493,6,2,14,213,4
"2034-03-15 22:08:03",472,161,332,179,358,4,22,15,32,3
"2034-02-19 10:18:15",66,161,366,162,371,1,10,19,5,2
"2034-07-09 09:39:09",798,156,362,154,325,1,9,9,37,7
"2034-02-07 16:03:32",171,146,335,142,326,3,16,7,10,2
"2034-02-14 02:38:45",956,150,356,130,330,3,2,14,33,2
"2034-04-05 14:22:28",1142,165,364,142,323,4,14,5,47,4
"2034-02-02 07:39:31",117,155,320,162,322,5,7,2,7,2
"2034-03-23 00:23:20",1054,146,304,111,343,5,0,23,52,3
"2034-06-29 14:13:31",644,166,367,160,354,5,14,29,14,6
"2034-04-04 21:33:46",215,152,345,143,332,3,21,4,16,4
"2034-01-27 14:48:48",595,148,338,153,328,6,14,27,11,1
"2034-06-24 14:45:43",1304,114,447,182,387,7,14,24,91,6
"2034-03-03 17:21:34",290,154,350,166,340,6,17,3,16,3
"2034-06-13 06:12:37",1232,126,422,136,330,3,6,13,93,6
"2034-04-16 03:40:15",502,145,330,158,368,1,3,16,40,4
"2034-02-13 11:00:18",466,134,300,131,314,2,11,13,14,2
"2034-04-20 09:04:26",404,123,424,122,423,5,9,20,1,4
"2034-06-09 22:17:07",218,121,288,126,282,6,22,9,8,6
"2034-02-23 08:14:18",1326,180,396,171,346,5,8,23,51,2
"2034-07-13 19:12:04",1346,156,350,204,397,5,19,13,67,7
"2034-03-08 07:17:07",121,151,338,155,333,4,7,8,6,3
"2034-07-01 03:24:54",109,144,333,148,343,7,3,1,11,7
"2034-05-16 17:56:12",338,147,351,152,366,3,17,16,16,5
"2034-03-26 21:36:26",747,113,448,147,347,1,21,26,107,3
"2034-06-26 10:02:44",82,155,356,157,360,2,10,26,4,6
"2034-05-13 23:37:25",674,145,307,125,281,7,23,13,33,5
"2034-06-30 13:02:08",1748,134,315,24,278,6,13,30,116,6
"2034-02-10 02:35:28",493,127,326,156,335,6,2,10,30,2
"2034-03-03 21:06:03",300,162,337,152,339,6,21,3,10,3
"2034-06-15 22:23:49",795,148,320,154,362,5,22,15,42,6
"2034-03-23 00:41:26",728,164,344,178,402,5,0,23,60,3
"2034-05-13 20:46:28",372,152,346,141,334,7,20,13,16,5
"2034-05-30 10:36:49",1155,156,368,153,327,3,10,30,41,5
"2034-03-17 11:34:14",388,150,315,135,298,6,11,17,23,3
"2034-03-09 17:39:14",1124,158,347,135,312,5,17,9,42,3
"2034-01-19 23:03:24",1001,129,315,183,384,5,23,19,88,1
"2034-04-11 10:10:37",270,146,321,147,311,3,10,11,10,4
"2034-01-23 02:14:13",520,141,303,162,333,2,2,23,37,1
"2034-04-08 13:55:36",231,174,350,180,347,7,13,8,7,4
"2034-03-12 02:02:14",640,135,317,165,333,1,2,12,34,3
"2034-06-02 07:49:47",640,174,337,158,332,6,7,2,17,6
"2034-06-10 20:36:17",718,159,333,139,318,7,20,10,25,6
"2034-03-08 08:27:46",662,167,342,155,349,4,8,8,14,3
"2034-04-07 19:51:15",1888,-19,446,156,325,6,19,7,213,4
"2034-03-18 13:44:54",296,154,342,157,349,7,13,18,8,3
"2034-03-11 20:11:56",1694,114,447,160,335,7,20,11,121,3
"2034-06-18 22:00:29",214,182,394,175,382,1,22,18,14,6
"2034-06-21 21:13:19",244,135,325,136,314,4,21,21,11,6
"2034-04-01 23:31:59",1112,167,378,221,514,7,23,1,146,4
"2034-07-01 07:48:56",327,187,375,175,355,7,7,1,23,7
"2034-04-05 23:06:33",619,155,340,133,324,4,23,5,27,4
"2034-03-19 08:08:40",426,124,289,138,310,1,8,19,25,3
"2034-06-14 08:32:33",277,150,356,156,364,4,8,14,10,6
"2034-03-11 10:34:45",415,149,307,163,311,7,10,11,15,3
"2034-03-05 17:25:57",2085,166,338,126,315,1,17,5,46,3
"2034-05-21 23:14:56",727,162,320,174,357,1,23,21,39,5
"2034-01-22 18:25:39",207,154,306,149,306,1,18,22,5,1
"2034-04-27 06:47:51",84,150,324,152,328,5,6,27,4,4
"2034-05-17 07:16:03",603,161,368,155,340,4,7,17,29,5
"2034-06-23 16:08:38",2983,-35,463,104,339,6,16,23,186,6
"2034-05-09 03:13:11",518,154,321,127,367,3,3,9,53,5
"2034-07-05 04:06:20",951,163,336,139,409,4,4,5,77,7
"2034-04-14 21:52:32",683,161,368,115,313,6,21,14,72,4
"2034-02-22 23:58:27",351,140,323,155,322,4,23,22,15,2
"2034-01-24 18:28:43",207,157,359,157,367,3,18,24,8,1
"2034-03-31 10:46:52",2248,154,353,160,336,6,10,31,18,3
"2034-03-19 02:41:54",237,160,329,167,331,1,2,19,7,3
"2034-06-02 14:40:37",766,148,339,160,366,6,14,2,30,6
"2034-05-18 08:20:16",962,154,364,102,300,5,8,18,82,5
"2034-02-16 17:16:02",1637,168,376,146,327,5,17,16,54,2
"2034-03-07 15:57:12",410,169,388,165,374,3,15,7,15,3
"2034-02-19 14:20:15",1085,160,329,182,384,1,14,19,59,2
"2034-02-16 18:03:56",134,166,373,164,367,5,18,16,6,2
"2034-05-22 18:04:20",744,171,345,161,331,2,18,22,17,5
"2034-02-08 22:15:21",663,84,308,44,304,4,22,8,40,2
"2034-07-04 04:41:52",1076,164,323,185,125,3,4,4,199,7
"2034-06-25 15:44:49",443,167,336,154,326,1,15,25,16,6
"2034-02-06 22:15:30",202,166,334,166,324,2,22,6,10,2
"2034-05-08 10:35:02",248,157,336,154,350,2,10,8,14,5
"2034-02-25 10:40:59",267,150,342,145,334,7,10,25,9,2
"2034-04-05 13:40:19",922,149,343,157,377,4,13,5,35,4
"2034-03-10 10:55:15",316,155,340,146,327,6,10,10,16,3
"2034-01-24 10:10:14",95,147,311,145,314,3,10,24,4,1
"2034-02-20 19:06:24",669,170,343,162,372,2,19,20,30,2
"2034-04-03 02:00:37",662,126,312,135,290,2,2,3,24,4
"2034-05-15 23:43:00",480,178,350,160,338,2,23,15,22,5
"2034-02-04 12:11:57",809,147,336,158,354,7,12,4,21,2
"2034-06-10 08:52:16",588,156,335,151,313,7,8,10,23,6
"2034-04-12 20:21:50",559,104,306,132,321,4,20,12,32,4
"2034-01-27 08:04:24",243,161,359,156,352,6,8,27,9,1
"2034-02-12 11:54:28",340,155,360,153,349,1,11,12,11,2
"2034-03-08 07:12:47",388,176,353,160,335,4,7,8,24,3
"2034-04-04 16:02:11",2064,121,443,99,294,3,16,4,151,4
"2034-03-08 16:51:22",412,168,339,178,353,4,16,8,17,3
"2034-03-19 23:54:04",70,133,295,131,292,1,23,19,4,3
"2034-06-15 06:58:13",564,163,364,161,336,5,6,15,28,6
"2034-01-20 18:42:40",864,146,331,159,360,6,18,20,32,1
"2034-05-31 19:44:26",550,162,334,155,342,4,19,31,11,5
"2034-05-26 18:48:19",708,138,307,123,316,6,18,26,17,5
"2034-03-31 11:48:51",287,145,336,144,346,6,11,31,10,3
"2034-06-22 19:13:21",1365,157,343,133,327,5,19,22,29,6
"2034-06-05 16:49:06",756,155,357,136,314,2,16,5,47,6
"2034-04-07 20:53:54",435,161,339,168,327,6,20,7,14,4
"2034-05-07 00:05:06",376,156,323,160,323,1,0,7,4,5
"2034-06-12 15:32:19",411,199,387,179,382,2,15,12,21,6
"2034-07-09 01:09:25",2134,161,338,93,443,1,1,9,125,7
"2034-05-29 16:37:39",158,160,354,160,358,2,16,29,4,5
"2034-05-28 14:39:29",1705,183,362,148,328,1,14,28,49,5
"2034-05-13 21:42:39",829,156,342,177,342,7,21,13,21,5
"2034-04-11 16:57:48",721,122,294,160,372,3,16,11,87,4
"2034-02-04 21:54:13",99,156,339,151,338,7,21,4,5,2
"2034-03-09 21:22:38",348,160,323,168,319,5,21,9,9,3
"2034-05-29 20:20:42",545,150,338,172,343,2,20,29,23,5
"2034-03-15 14:58:13",209,151,333,145,335,4,14,15,6,3
"2034-06-11 02:09:20",397,140,319,124,317,1,2,11,16,6
"2034-06-14 23:42:21",324,218,424,209,407,4,23,14,19,6
"2034-06-07 01:52:49",402,143,323,126,314,4,1,7,19,6
"2034-01-25 00:24:38",240,150,322,137,318,4,0,25,14,1
"2034-02-07 21:55:05",1130,149,354,147,306,3,21,7,48,2
"2034-01-21 11:45:56",289,158,331,148,334,7,11,21,10,1
"2034-06-28 17:40:21",987,149,348,158,333,4,17,28,17,6
"2034-07-08 22:10:42",111,130,317,123,321,7,22,8,8,7
"2034-03-16 14:51:59",464,140,400,169,389,5,14,16,31,3
"2034-06-04 18:43:41",562,153,328,163,333,1,18,4,11,6
"2034-06-24 00:02:44",650,193,375,168,339,7,0,24,44,6
"2034-06-25 00:12:08",1618,-35,464,162,362,1,0,25,222,6
"2034-07-11 17:31:59",461,-29,459,-30,459,3,17,11,1,7
"2034-05-19 01:57:36",584,150,310,148,350,6,1,19,40,5
"2034-05-08 13:57:44",596,177,347,156,354,2,13,8,22,5
"2034-05-07 23:07:18",688,160,366,134,326,1,23,7,48,5
"2034-02-19 17:43:01",332,155,326,158,329,1,17,19,4,2
"2034-04-12 16:53:52",709,136,304,156,335,4,16,12,37,4
"2034-02-19 21:54:01",1091,161,324,129,314,1,21,19,34,2
"2034-02-21 11:57:00",157,167,364,161,362,3,11,21,6,2
"2034-07-06 23:52:11",389,162,340,159,325,5,23,6,15,7
"2034-05-13 08:42:29",2036,-35,463,153,330,7,8,13,230,5
"2034-01-17 14:22:51",931,153,304,120,283,3,14,17,39,1
"2034-07-12 20:14:30",1755,-35,463,151,343,4,20,12,221,7
"2034-03-31 00:03:34",427,140,316,157,323,6,0,31,18,3
"2034-04-25 10:13:52",116,158,357,154,351,3,10,25,7,4
"2034-03-02 20:06:48",640,167,341,154,311,5,20,2,33,3
"2034-01-23 16:27:09",314,154,331,164,316,2,16,23,18,1
"2034-03-29 15:00:25",447,147,316,158,311,4,15,29,12,3
"2034-03-21 08:24:12",292,172,332,158,345,3,8,21,19,3
"2034-01-22 01:10:21",71,167,334,168,333,1,1,22,1,1
"2034-02-25 22:25:15",345,139,304,135,293,7,22,25,12,2
"2034-03-06 18:16:40",459,153,322,144,340,2,18,6,20,3
"2034-05-27 09:18:21",782,154,369,139,323,7,9,27,48,5
"2034-01-24 10:11:14",281,186,361,187,367,3,10,24,6,1
"2034-03-28 16:06:03",740,157,374,153,349,3,16,28,25,3
"2034-05-12 17:15:26",429,150,307,138,316,6,17,12,15,5
"2034-03-18 12:08:25",996,160,347,142,312,7,12,18,39,3
"2034-04-21 18:47:46",345,151,344,148,347,6,18,21,4,4
"2034-03-07 11:38:58",1993,-29,458,89,329,3,11,7,175,3
"2034-03-05 19:14:44",788,152,354,159,328,1,19,5,27,3
"2034-01-22 10:35:08",1129,122,441,151,321,1,10,22,123,1
"2034-03-11 17:21:09",1098,148,302,176,336,7,17,11,44,3
"2034-02-24 07:26:12",517,142,322,154,346,6,7,24,27,2
"2034-03-13 21:23:16",421,141,316,133,329,2,21,13,15,3
"2034-03-23 13:27:00",621,148,327,134,306,5,13,23,25,3
"2034-06-19 17:07:22",1223,151,325,177,350,2,17,19,36,6
"2034-03-16 12:21:40",383,158,347,154,339,5,12,16,9,3
"2034-03-03 07:30:48",328,144,334,151,345,6,7,3,13,3
"2034-02-03 22:47:21",199,164,370,157,371,6,22,3,7,2
"2034-03-23 16:04:35",278,135,316,129,327,5,16,23,13,3
"2034-05-08 15:15:33",1102,155,366,148,323,2,15,8,44,5
"2034-06-15 11:33:54",419,154,346,146,332,5,11,15,16,6
"2034-01-21 23:49:25",792,134,326,161,367,7,23,21,49,1
"2034-06-09 12:34:43",239,148,305,153,317,6,12,9,13,6
"2034-03-07 13:03:20",816,150,357,147,333,3,13,7,24,3
"2034-02-09 05:43:27",459,155,371,142,325,5,5,9,48,2
"2034-05-04 08:27:52",281,182,380,190,377,5,8,4,9,5
"2034-06-25 13:37:17",196,165,370,157,357,1,13,25,15,6
"2034-02-17 19:24:04",557,131,285,122,294,6,19,17,13,2
"2034-03-07 02:03:08",464,163,376,174,417,3,2,7,42,3
"2034-05-13 13:05:48",638,153,352,158,346,7,13,13,8,5
"2034-05-25 11:52:24",736,182,373,166,341,5,11,25,36,5
"2034-07-02 22:46:19",830,141,312,156,336,1,22,2,28,7
"2034-06-19 13:33:52",1629,154,324,144,340,2,13,19,19,6
"2034-05-14 11:05:32",355,132,297,127,306,1,11,14,10,5
"2034-07-01 20:54:02",521,148,329,150,357,7,20,1,28,7
"2034-04-13 21:51:33",828,130,305,142,321,5,21,13,20,4
"2034-07-14 13:16:31",1083,158,325,168,376,6,13,14,52,7
"2034-02-28 18:20:08",647,142,330,152,324,3,18,28,12,2
"2034-01-17 15:28:22",226,151,327,149,333,3,15,17,6,1
"2034-03-11 18:04:31",402,177,357,182,378,7,18,11,22,3
"2034-07-04 09:08:45",224,169,374,161,361,3,9,4,15,7
"2034-02-17 08:22:51",1006,149,339,156,308,6,8,17,32,2
"2034-03-11 22:48:38",516,152,307,131,290,7,22,11,27,3
"2034-05-09 10:52:47",830,135,294,147,324,3,10,9,32,5
"2034-03-30 18:15:28",197,160,366,156,372,5,18,30,7,3
"2034-04-24 03:08:35",1249,151,327,205,399,2,3,24,90,4
"2034-06-23 10:21:28",714,165,367,158,348,6,10,23,20,6
"2034-02-12 22:59:09",797,147,310,134,319,1,22,12,16,2
"2034-02-12 19:26:11",321,139,330,130,323,1,19,12,11,2
"2034-05-23 07:42:29",944,133,323,149,363,3,7,23,43,5
"2034-06-19 16:25:17",370,164,370,161,358,2,16,19,12,6
"2034-04-06 16:17:10",571,182,356,200,390,5,16,6,38,4
"2034-01-15 15:51:44",224,153,309,145,306,1,15,15,9,1
"2034-06-30 06:54:19",417,152,342,162,363,6,6,30,23,6
"2034-05-25 21:55:34",530,162,334,182,355,5,21,25,29,5
"2034-04-09 02:11:23",326,146,329,140,308,1,2,9,22,4
"2034-05-24 18:18:44",1295,184,356,126,281,4,18,24,95,5
"2034-07-06 12:55:01",412,187,367,198,386,5,12,6,22,7
"2034-03-25 12:31:27",564,147,341,150,352,7,12,25,11,3
"2034-03-19 05:52:05",136,165,363,170,375,1,5,19,13,3
"2034-06-29 10:18:22",311,156,335,159,347,5,10,29,12,6
"2034-06-19 23:34:04",857,159,328,162,377,2,23,19,49,6
"2034-04-21 17:08:33",917,175,338,155,345,6,17,21,21,4
"2034-05-05 10:12:11",990,134,300,79,268,6,10,5,64,5
"2034-03-18 12:24:26",2013,151,333,120,443,7,12,18,114,3
"2034-07-05 18:39:43",238,152,350,154,359,4,18,5,9,7
"2034-07-07 00:09:17",928,150,310,161,375,6,0,7,66,7
"2034-03-07 19:41:08",553,144,325,158,350,3,19,7,29,3
"2034-02-24 07:15:53",695,129,315,149,338,6,7,24,30,2
"2034-04-27 06:51:43",107,156,334,159,342,5,6,27,9,4
"2034-07-05 11:36:49",648,157,333,153,305,4,11,5,28,7
"2034-07-13 10:25:28",568,132,293,152,305,5,10,13,23,7
"2034-05-17 14:00:18",70,146,308,147,304,4,14,17,4,5
"2034-06-30 10:51:04",1217,147,351,136,302,6,10,30,50,6
"2034-04-21 10:30:59",610,129,285,128,303,6,10,21,18,4
"2034-05-01 10:57:47",338,162,353,151,333,2,10,1,23,5
"2034-06-09 08:16:34",778,152,366,156,343,6,8,9,23,6
"2034-02-12 15:59:46",384,157,376,149,357,1,15,12,21,2
"2034-05-04 21:41:04",1457,154,345,129,292,5,21,4,59,5
"2034-05-23 06:58:58",467,147,339,163,370,3,6,23,35,5
"2034-02-28 14:02:34",304,157,341,169,328,3,14,28,18,2
"2034-02-06 14:34:40",413,62,443,54,421,2,14,6,23,2
"2034-04-24 13:30:49",389,147,317,156,309,2,13,24,12,4
"2034-03-18 23:20:07",841,139,297,126,326,7,23,18,32,3
"2034-02-03 23:03:54",701,168,368,219,420,6,23,3,73,2
"2034-04-07 12:07:54",131,149,339,144,331,6,12,7,9,4
"2034-01-21 17:20:52",1502,146,331,107,299,7,17,21,50,1
"2034-01-29 00:07:58",374,160,371,169,390,1,0,29,21,1
"2034-05-17 18:48:22",441,153,333,149,344,4,18,17,12,5
"2034-03-18 11:46:57",386,184,373,191,392,7,11,18,20,3
"2034-02-07 18:12:06",648,163,371,178,358,3,18,7,20,2
"2034-01-17 22:08:26",205,145,303,139,306,3,22,17,7,1
"2034-06-15 16:12:47",1014,161,317,134,286,5,16,15,41,6
"2034-03-17 18:47:31",190,149,320,145,327,6,18,17,8,3
"2034-04-02 02:41:15",359,144,306,128,315,1,2,2,18,4
"2034-07-10 16:36:08",2272,156,329,121,289,2,16,10,53,7
"2034-04-07 08:24:47",909,125,324,144,326,6,8,7,19,4
"2034-06-03 11:56:35",1023,127,290,146,340,7,11,3,53,6
"2034-06-10 08:30:06",300,170,389,179,381,7,8,10,12,6
"2034-03-07 17:45:13",757,153,306,140,297,3,17,7,16,3
"2034-06-21 00:41:00",147,189,373,183,381,4,0,21,10,6
"2034-01-17 10:52:15",1014,168,339,139,334,3,10,17,29,1
"2034-04-06 15:16:48",561,152,345,153,337,5,15,6,8,4
"2034-04-11 09:03:21",1004,180,363,157,332,3,9,11,39,4
"2034-07-14 23:01:31",238,176,293,167,290,6,23,14,9,7
"2034-04-13 14:27:18",788,148,320,154,325,5,14,13,8,4
"2034-05-31 07:07:00",594,154,364,120,285,4,7,31,86,5
"2034-07-13 13:17:59",820,158,344,158,333,5,13,13,11,7
"2034-07-13 11:48:41",596,165,374,163,360,5,11,13,14,7
"2034-01-17 14:06:55",571,165,339,190,373,3,14,17,42,1
"2034-06-20 22:06:01",645,139,319,155,322,3,22,20,16,6
"2034-07-09 16:28:43",354,138,320,150,337,1,16,9,21,7
"2034-01-18 11:01:41",303,166,365,176,350,4,11,18,18,1
"2034-06-12 09:05:27",513,137,301,143,325,2,9,12,25,6
"2034-03-03 11:13:46",490,140,336,151,351,6,11,3,19,3
"2034-07-12 21:34:09",473,138,302,157,332,4,21,12,36,7
"2034-03-16 18:50:41",1076,153,336,158,307,5,18,16,29,3
"2034-07-05 11:59:36",567,159,347,158,328,4,11,5,19,7
"2034-07-06 16:57:54",369,161,363,171,384,5,16,6,23,7
"2034-06-18 12:02:12",914,157,365,147,325,1,12,18,41,6
"2034-03-25 09:38:11",364,152,342,147,357,7,9,25,16,3
"2034-05-20 21:25:02",398,170,343,156,350,7,21,20,16,5
"2034-02-13 04:14:35",268,170,395,162,375,2,4,13,22,2
"2034-05-01 21:38:55",381,169,321,188,365,2,21,1,48,5
"2034-03-14 18:08:35",871,145,308,167,341,3,18,14,40,3
"2034-06-30 17:38:29",770,154,342,172,347,6,17,30,19,6
"2034-04-19 08:35:59",414,154,325,145,330,4,8,19,10,4
"2034-04-15 21:15:51",319,150,316,143,306,7,21,15,12,4
"2034-04-09 19:33:04",152,128,291,121,282,1,19,9,11,4
"2034-03-19 22:06:57",495,161,377,159,353,1,22,19,24,3
"2034-06-16 13:17:10",1639,152,326,111,448,6,13,16,129,6
"2034-05-29 18:14:22",459,154,353,171,349,2,18,29,17,5
"2034-03-26 17:18:48",2226,-35,463,71,314,1,17,26,183,3
"2034-04-18 08:40:42",1814,158,375,146,324,3,8,18,52,4
