pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,month_,speed
"2034-01-14 03:35:48",326,155,352,154,364,7,3,14,12,1,133
"2034-03-20 13:16:55",559,156,323,172,341,2,13,20,24,3,155
"2034-06-12 17:44:02",113,158,346,155,340,2,17,12,7,6,223
"2034-01-18 16:14:04",679,145,308,138,323,4,16,18,17,1,90
"2034-04-12 16:15:59",707,171,330,147,303,4,16,12,36,4,183
"2034-05-19 23:20:54",638,173,348,152,337,6,23,19,24,5,135
"2034-04-28 21:01:29",271,163,376,152,366,6,21,28,15,4,199
"2034-03-09 10:08:26",292,130,297,128,293,5,10,9,4,3,49
"2034-06-12 11:09:14",1213,153,343,115,446,2,11,12,110,6,326
"2034-03-29 01:05:47",141,158,358,148,352,4,1,29,12,3,306
"2034-06-23 07:45:16",796,175,346,211,411,6,7,23,74,6,335
"2034-03-03 20:57:21",1060,137,313,55,293,6,20,3,84,3,285
"2034-02-18 16:25:42",769,144,333,157,365,7,16,18,35,2,164
"2034-03-22 16:48:30",628,156,344,152,361,4,16,22,17,3,97
"2034-02-13 08:13:56",402,158,372,151,345,2,8,13,28,2,251
"2034-06-09 22:26:52",397,165,339,183,364,6,22,9,31,6,281
"2034-01-17 20:46:22",221,143,320,152,314,3,20,17,11,1,179
"2034-05-24 10:37:52",582,149,329,136,324,4,10,24,14,5,87
"2034-01-31 17:38:17",390,170,373,189,368,3,17,31,20,1,185
"2034-06-16 20:42:15",1275,176,346,134,323,6,20,16,48,6,136
"2034-01-31 18:38:31",363,147,325,149,309,3,18,31,16,1,159
"2034-01-30 17:55:33",823,157,355,144,317,2,17,30,40,1,175
"2034-06-22 08:47:13",229,127,283,132,292,5,8,22,10,6,157
"2034-04-02 22:14:55",706,171,337,170,337,1,22,2,1,4,5
"2034-04-26 10:44:25",331,155,326,154,331,4,10,26,5,4,54
"2034-02-24 17:16:45",1370,169,379,165,334,6,17,24,45,2,118
"2034-01-21 12:59:57",1068,135,288,151,326,7,12,21,41,1,138
"2034-06-02 12:00:27",1805,132,331,172,341,6,12,2,41,6,82
"2034-07-08 08:10:18",569,128,321,144,307,7,8,8,21,7,133
"2034-02-11 22:44:47",1134,155,334,125,325,7,22,11,31,2,98
"2034-07-09 17:24:00",2021,-35,463,141,392,1,17,9,190,7,338
"2034-05-24 14:04:43",1926,155,336,-19,445,4,14,24,205,5,383
"2034-02-07 16:36:12",234,136,317,126,316,3,16,7,10,2,154
"2034-03-10 00:37:05",1161,115,341,58,357,6,0,10,59,3,183
"2034-02-09 11:25:18",1029,159,370,154,352,5,11,9,19,2,66
"2034-06-16 18:56:37",336,156,353,156,343,6,18,16,10,6,107
"2034-02-12 19:19:44",828,168,339,157,334,1,19,12,12,2,52
"2034-03-31 08:16:07",2109,147,331,-36,465,6,8,31,227,3,387
"2034-02-10 05:55:40",317,156,323,162,337,6,5,10,15,2,170
"2034-03-16 18:08:26",208,167,343,161,358,5,18,16,16,3,277
"2034-04-29 21:40:47",875,126,306,148,309,7,21,29,22,4,91
"2034-03-30 21:24:48",1512,-29,457,126,316,5,21,30,210,3,500
"2034-03-18 19:35:42",236,185,358,178,346,7,19,18,14,3,214
"2034-03-08 07:44:06",351,149,320,160,335,4,7,8,19,3,195
"2034-03-13 19:29:42",201,182,352,177,344,2,19,13,9,3,161
"2034-04-24 14:55:07",484,142,330,151,318,2,14,24,15,4,112
"2034-02-14 15:30:13",507,170,371,160,358,3,15,14,16,2,114
"2034-02-01 20:28:12",782,155,357,123,314,4,20,1,54,2,249
"2034-01-16 03:16:17",337,142,326,154,330,2,3,16,13,1,139
"2034-06-30 16:44:19",1153,134,318,142,329,6,16,30,14,6,44
"2034-04-18 14:50:25",384,160,346,172,355,3,14,18,15,4,141
"2034-02-20 22:56:33",690,123,289,131,327,2,22,20,39,2,203
"2034-05-08 07:53:07",1236,160,335,122,440,2,7,8,112,5,326
"2034-04-04 08:42:21",807,137,325,153,343,3,8,4,24,4,107
"2034-06-24 15:05:03",649,156,322,145,338,7,15,24,19,6,105
"2034-02-26 10:29:13",386,161,331,153,324,1,10,26,11,2,103
"2034-01-17 19:05:37",368,149,333,146,347,3,19,17,14,1,137
"2034-03-28 20:43:10",217,152,354,145,342,3,20,28,14,3,232
"2034-06-20 08:33:30",394,158,368,173,356,3,8,20,19,6,174
"2034-06-24 10:13:53",587,166,328,155,341,7,10,24,17,6,104
"2034-03-23 03:09:46",989,134,307,78,364,5,3,23,80,3,291
"2034-01-25 15:52:37",629,146,329,154,349,4,15,25,22,1,126
"2034-04-25 22:38:47",622,169,342,150,337,3,22,25,20,4,116
"2034-03-22 18:15:00",1087,140,336,161,345,4,18,22,23,3,76
"2034-07-02 20:03:30",1347,166,366,-31,464,1,20,2,220,7,588
"2034-04-17 12:26:28",196,159,379,161,370,2,12,17,9,4,165
"2034-02-19 11:58:47",121,165,360,160,354,1,11,19,8,2,238
"2034-05-02 10:10:19",493,156,373,147,344,3,10,2,30,5,219
"2034-04-25 12:27:31",345,148,310,157,312,3,12,25,9,4,94
"2034-04-20 16:24:53",1782,154,342,120,442,5,16,20,106,4,214
"2034-01-21 06:38:00",258,150,360,156,368,7,6,21,10,1,140
"2034-03-10 12:41:14",457,139,330,136,312,6,12,10,18,3,142
"2034-07-10 14:36:56",197,186,380,181,372,2,14,10,9,7,164
"2034-03-26 19:47:05",831,157,343,143,376,1,19,26,36,3,156
"2034-07-11 00:14:26",295,183,367,169,342,3,0,11,29,7,354
"2034-03-05 00:58:09",1183,136,317,96,302,1,0,5,43,3,131
"2034-03-12 01:36:09",1106,163,329,82,292,1,1,12,89,3,290
"2034-02-26 17:40:23",149,159,363,164,368,1,17,26,7,2,169
"2034-01-18 17:30:37",250,149,349,140,340,4,17,18,13,1,187
"2034-04-25 14:40:41",368,166,377,165,364,3,14,25,13,4,127
"2034-05-21 22:13:14",880,134,308,159,329,1,22,21,33,5,135
"2034-07-01 14:49:51",1435,160,335,129,284,7,14,1,60,7,151
"2034-01-26 15:04:16",397,179,349,162,340,5,15,26,19,1,172
"2034-02-04 14:20:36",417,178,340,170,349,7,14,4,12,2,104
"2034-05-06 19:59:34",990,157,323,117,389,7,19,6,77,5,280
"2034-02-13 15:31:25",381,143,325,152,342,2,15,13,19,2,180
"2034-02-07 08:15:39",324,111,331,120,349,3,8,7,20,2,222
"2034-06-07 22:05:11",262,153,323,139,316,4,22,7,16,6,220
"2034-06-23 20:57:52",425,163,340,154,325,6,20,23,17,6,144
"2034-06-10 11:45:54",1258,158,358,137,306,7,11,10,56,6,160
"2034-02-27 21:17:34",456,175,346,161,326,2,21,27,24,2,189
"2034-01-17 21:55:54",274,158,347,155,352,3,21,17,6,1,79
"2034-06-09 12:07:54",639,141,300,150,318,6,12,9,20,6,113
"2034-05-27 21:53:56",991,170,343,142,330,7,21,27,31,5,113
"2034-03-20 04:32:33",677,148,321,173,397,2,4,20,80,3,425
"2034-05-03 19:33:46",980,166,362,148,329,4,19,3,38,5,140
"2034-01-29 03:19:41",1382,145,328,88,356,1,3,29,64,1,167
"2034-06-04 14:17:53",720,159,330,151,360,1,14,4,31,6,155
"2034-01-29 14:42:38",1170,128,316,158,319,1,14,29,30,1,92
"2034-04-11 15:12:00",789,151,333,155,360,3,15,11,27,4,123
"2034-05-04 20:14:54",725,150,337,165,378,5,20,4,44,5,218
"2034-03-07 13:17:24",2572,-30,462,127,290,3,13,7,233,3,326
"2034-03-28 08:50:45",462,160,358,159,376,3,8,28,18,3,140
"2034-01-18 17:17:50",383,178,351,176,359,4,17,18,8,1,75
"2034-05-04 11:53:29",236,178,358,179,350,5,11,4,8,5,122
"2034-02-12 19:30:22",875,143,316,126,302,1,19,12,22,2,91
"2034-07-05 23:51:10",191,161,364,160,372,4,23,5,8,7,151
"2034-01-30 13:08:25",1775,130,302,62,372,2,13,30,98,1,199
"2034-04-16 21:10:08",569,147,332,156,313,1,21,16,21,4,133
"2034-03-21 07:40:43",109,147,305,142,306,3,7,21,5,3,165
"2034-02-11 15:51:14",326,156,345,154,335,7,15,11,10,2,110
"2034-05-04 07:24:51",247,148,319,156,336,5,7,4,19,5,277
"2034-04-20 18:02:36",304,200,389,192,386,5,18,20,9,4,107
"2034-06-22 07:44:06",438,165,367,174,384,5,7,22,19,6,156
"2034-04-14 09:39:08",285,162,365,153,364,6,9,14,9,4,114
"2034-06-19 14:43:48",785,151,358,163,420,2,14,19,63,6,289
"2034-06-05 04:32:57",414,156,332,131,330,2,4,5,25,6,217
"2034-04-28 10:04:22",646,174,336,186,362,6,10,28,29,4,162
"2034-05-24 09:04:44",219,177,348,180,358,4,9,24,10,5,164
"2034-01-19 21:46:46",279,153,323,148,341,5,21,19,19,1,245
"2034-03-15 13:27:58",498,170,348,163,328,4,13,15,21,3,152
"2034-04-26 23:44:25",174,168,338,163,330,4,23,26,9,4,186
"2034-05-20 18:03:05",489,151,352,152,372,7,18,20,20,5,147
"2034-06-20 12:14:37",276,188,392,193,404,3,12,20,13,6,170
"2034-06-24 11:10:45",239,168,373,161,360,7,11,24,15,6,226
"2034-04-12 08:49:34",758,151,348,167,337,4,8,12,19,4,90
"2034-02-23 20:15:12",584,135,313,150,306,5,20,23,17,2,105
"2034-07-13 23:36:17",1432,165,339,93,283,5,23,13,91,7,229
"2034-04-19 12:34:31",657,150,312,146,323,4,12,19,12,4,66
"2034-01-29 16:58:52",452,154,324,139,330,1,16,29,16,1,127
"2034-05-24 22:53:28",1381,127,316,188,365,4,22,24,78,5,203
"2034-06-08 19:18:23",492,152,321,152,305,5,19,8,16,6,117
"2034-06-27 23:58:07",577,122,441,106,358,3,23,27,85,6,530
"2034-02-16 00:16:26",856,161,332,135,317,5,0,16,30,2,126
"2034-03-17 14:32:17",705,154,368,165,371,6,14,17,11,3,56
"2034-02-05 01:43:34",426,156,323,155,338,1,1,5,15,2,127
"2034-06-08 08:41:15",693,121,443,125,396,5,8,8,47,6,244
"2034-04-23 03:06:26",313,130,301,124,289,1,3,23,13,4,150
"2034-04-19 15:13:12",243,157,314,155,322,4,15,19,8,4,119
"2034-07-02 01:32:26",369,129,366,115,385,1,1,2,24,7,234
"2034-03-20 07:22:19",513,146,315,177,351,2,7,20,48,3,337
"2034-06-06 07:18:24",109,147,350,150,347,3,7,6,4,6,132
"2034-06-15 12:04:25",226,164,371,168,367,5,12,15,6,6,96
"2034-04-24 12:49:45",622,143,323,129,307,2,12,24,21,4,122
"2034-03-12 02:13:04",137,166,334,165,325,1,2,12,9,3,236
"2034-03-24 10:09:23",297,124,321,120,285,6,10,24,36,3,436
"2034-06-21 20:23:32",467,150,319,150,337,4,20,21,18,6,139
"2034-07-07 21:11:07",265,160,309,155,321,6,21,7,13,7,177
"2034-05-18 14:23:58",621,141,320,149,301,5,14,18,21,5,122
"2034-03-01 00:07:21",1719,162,335,111,381,4,0,1,69,3,145
"2034-02-14 19:51:44",489,152,308,131,300,3,19,14,22,2,162
"2034-06-29 23:53:16",1640,133,322,137,386,5,23,29,64,6,140
"2034-03-10 02:21:47",1247,154,325,71,314,6,2,10,84,3,243
"2034-07-02 15:30:44",888,158,313,150,336,1,15,2,24,7,97
"2034-03-20 20:30:17",142,184,376,185,380,2,20,20,4,3,101
"2034-05-29 02:32:54",279,162,334,148,331,2,2,29,14,5,181
"2034-07-14 09:56:22",1294,157,359,214,425,6,9,14,87,7,242
"2034-07-02 23:33:37",610,138,316,149,337,1,23,2,24,7,142
"2034-06-08 13:20:18",591,178,351,163,329,5,13,8,27,6,164
"2034-04-04 17:59:43",187,160,375,162,367,3,17,4,8,4,154
"2034-03-05 10:35:05",687,161,338,136,314,1,10,5,35,3,183
"2034-04-15 11:48:01",224,179,350,172,344,7,11,15,9,4,145
"2034-01-26 09:42:13",1081,156,328,131,304,5,9,26,35,1,117
"2034-03-29 10:31:36",1075,141,300,151,332,4,10,29,34,3,114
"2034-06-27 11:01:06",1510,-35,463,149,329,3,11,27,228,6,544
"2034-07-14 04:29:37",141,156,325,157,331,6,4,14,6,7,153
"2034-03-04 21:18:06",580,201,390,177,389,7,21,4,24,3,149
"2034-07-14 20:50:27",1840,165,367,77,304,6,20,14,108,7,211
"2034-03-26 01:22:17",2274,152,307,92,440,1,1,26,146,3,231
"2034-04-04 12:14:19",357,158,361,153,349,3,12,4,13,4,131
"2034-02-27 05:38:10",198,153,347,163,356,2,5,27,13,2,236
"2034-06-11 00:07:25",1146,162,327,167,388,1,0,11,61,6,192
"2034-04-26 17:12:00",899,155,343,133,305,4,17,26,44,4,176
"2034-03-01 16:29:08",314,152,328,151,339,4,16,1,11,3,126
"2034-06-10 15:07:11",154,195,384,191,374,7,15,10,11,6,257
"2034-03-01 16:52:55",447,149,359,140,333,4,16,1,28,3,226
"2034-02-16 10:49:24",978,137,330,153,324,5,10,16,17,2,63
"2034-05-14 01:11:19",577,129,321,145,337,1,1,14,23,5,144
"2034-03-04 17:22:20",710,136,306,124,302,7,17,4,13,3,66
"2034-02-13 20:05:30",251,171,344,181,358,2,20,13,17,2,244
"2034-06-27 13:48:32",2083,181,354,93,446,3,13,27,127,6,219
"2034-06-28 22:43:15",1112,155,345,103,342,4,22,28,52,6,168
"2034-06-18 13:03:15",608,146,343,146,328,1,13,18,15,6,89
"2034-01-18 05:31:13",5,148,337,147,336,4,5,18,1,1,720
"2034-05-03 19:25:55",498,175,340,168,336,4,19,3,8,5,58
"2034-03-10 04:17:42",139,158,371,164,369,6,4,10,6,3,155
"2034-07-06 19:20:19",476,145,340,137,323,5,19,6,19,7,144
"2034-03-06 12:02:45",542,147,332,153,362,2,12,6,31,3,206
"2034-04-20 11:07:13",700,169,338,156,339,5,11,20,13,4,67
"2034-06-25 09:19:31",390,173,348,158,356,1,9,25,17,6,157
"2034-04-20 20:56:52",332,150,322,150,338,5,20,20,16,4,173
"2034-05-17 18:04:27",430,151,345,158,363,4,18,17,19,5,159
"2034-06-30 17:02:12",641,167,337,165,326,6,17,30,11,6,62
"2034-03-15 20:56:24",760,127,317,153,324,4,20,15,27,3,128
"2034-06-21 16:46:10",1528,142,323,162,357,4,16,21,39,6,92
"2034-02-21 14:50:24",742,151,327,136,336,3,14,21,17,2,82
"2034-04-18 18:35:34",316,156,321,161,337,3,18,18,17,4,194
"2034-07-12 20:24:27",578,177,343,154,325,4,20,12,29,7,181
"2034-04-16 12:20:03",283,165,370,154,351,1,12,16,22,4,280
"2034-07-10 15:13:22",917,117,384,67,455,2,15,10,87,7,342
"2034-04-28 18:05:11",88,164,362,168,370,6,18,28,9,4,368
"2034-02-19 04:29:17",575,162,338,135,300,1,4,19,47,2,294
"2034-03-18 13:07:18",529,132,297,134,316,7,13,18,19,3,129
"2034-01-26 22:42:31",448,126,315,135,335,5,22,26,22,1,177
"2034-06-20 11:47:18",1164,146,326,162,343,3,11,20,23,6,71
"2034-05-04 11:00:58",1702,127,285,122,441,5,11,4,156,5,330
"2034-07-05 17:21:49",211,148,334,140,320,4,17,5,16,7,273
"2034-02-01 11:43:00",478,166,374,176,383,4,11,1,13,2,98
"2034-04-14 23:23:14",935,176,354,167,338,6,23,14,18,4,69
"2034-06-23 07:47:41",375,177,383,170,370,6,7,23,15,6,144
"2034-04-02 17:29:29",451,130,284,134,298,1,17,2,15,4,120
"2034-04-22 14:44:12",344,146,309,137,299,7,14,22,13,4,136
"2034-03-24 13:57:44",522,155,376,166,371,6,13,24,12,3,83
"2034-04-09 23:42:05",597,164,338,169,377,1,23,9,39,4,235
"2034-03-19 12:58:29",677,159,326,160,334,1,12,19,8,3,43
"2034-04-04 23:45:56",894,113,448,84,524,3,23,4,81,4,326
"2034-05-06 01:21:14",361,134,319,124,314,7,1,6,11,5,110
"2034-06-19 23:42:58",467,138,304,123,304,2,23,19,15,6,116
"2034-04-05 14:30:15",953,142,306,156,346,4,14,5,42,4,159
"2034-06-17 12:10:53",457,151,341,156,351,7,12,17,11,6,87
"2034-05-20 23:02:09",489,156,343,148,348,7,23,20,9,5,66
"2034-02-26 09:51:51",344,147,306,133,307,1,9,26,14,2,147
"2034-03-18 18:28:31",1666,145,322,89,311,7,18,18,57,3,123
"2034-05-31 08:28:43",1210,159,363,213,410,4,8,31,72,5,214
"2034-03-17 08:45:13",1428,149,349,132,293,6,8,17,59,3,149
"2034-01-29 22:18:44",138,178,352,181,365,1,22,29,13,1,339
"2034-03-11 00:34:23",512,135,312,146,337,7,0,11,27,3,190
"2034-05-18 08:09:38",319,153,340,156,345,5,8,18,6,5,68
"2034-01-23 15:46:09",667,162,361,141,329,2,15,23,38,1,205
"2034-02-23 13:31:19",219,162,362,166,370,5,13,23,9,2,148
"2034-04-17 12:29:53",917,145,327,157,376,2,12,17,50,4,196
"2034-05-20 18:45:40",687,154,361,141,334,7,18,20,30,5,157
"2034-06-22 12:58:17",1014,169,348,155,366,5,12,22,23,6,82
"2034-03-05 21:24:55",855,127,312,161,326,1,21,5,37,3,156
"2034-04-30 02:34:01",1792,146,304,0,312,1,2,30,146,4,293
"2034-05-23 08:18:44",465,145,332,157,348,3,8,23,20,5,155
"2034-05-25 08:04:06",615,153,323,135,294,5,8,25,34,5,199
"2034-06-08 17:58:44",886,170,322,160,340,5,17,8,21,6,85
"2034-07-02 09:50:11",809,156,357,153,326,1,9,2,31,7,138
"2034-06-12 12:23:08",380,150,337,149,360,2,12,12,23,6,218
"2034-06-07 10:05:38",796,148,327,142,301,4,10,7,27,6,122
"2034-01-30 22:52:02",200,109,341,110,349,2,22,30,8,1,144
"2034-07-05 21:22:14",417,121,288,139,338,4,21,5,53,7,458
"2034-03-05 08:46:57",321,167,342,154,359,1,8,5,21,3,236
"2034-05-03 17:55:18",791,181,365,189,400,4,17,3,36,5,164
"2034-06-04 15:26:17",893,133,317,127,291,1,15,4,27,6,109
"2034-06-02 22:15:44",620,151,353,147,336,6,22,2,17,6,99
"2034-03-27 12:12:39",857,173,355,144,327,2,12,27,40,3,168
"2034-06-11 23:55:15",225,135,321,126,325,1,23,11,10,6,160
"2034-03-24 19:57:36",636,157,324,140,337,6,19,24,21,3,119
"2034-01-19 09:18:48",314,151,339,156,329,5,9,19,11,1,126
"2034-06-16 04:06:11",50,162,263,162,263,6,4,16,0,6,0
"2034-04-16 13:49:10",1532,129,302,162,340,1,13,16,50,4,117
"2034-01-18 14:17:27",767,161,352,181,356,4,14,18,20,1,94
"2034-03-10 22:01:29",494,151,342,154,364,6,22,10,22,3,160
"2034-06-02 11:07:36",508,162,320,169,328,6,11,2,11,6,78
"2034-06-06 12:20:11",730,132,312,155,306,3,12,6,24,6,118
"2034-07-11 09:20:12",210,155,355,153,361,3,9,11,6,7,103
"2034-02-17 19:44:25",815,152,347,162,327,6,19,17,22,2,97
"2034-02-15 18:16:09",846,173,342,161,368,4,18,15,29,2,123
"2034-05-21 23:06:00",307,141,338,151,341,1,23,21,10,5,117
"2034-02-20 23:44:59",769,143,318,109,307,2,23,20,36,2,169
"2034-07-11 22:31:37",609,156,336,155,357,3,22,11,21,7,124
"2034-07-01 18:54:44",500,169,333,175,356,7,18,1,24,7,173
"2034-01-21 23:17:04",453,156,330,141,321,7,23,21,17,1,135
"2034-06-15 21:50:22",1084,150,351,195,375,5,21,15,51,6,169
"2034-04-25 09:13:40",663,162,374,144,348,3,9,25,32,4,174
"2034-06-17 10:35:04",308,164,370,179,356,7,10,17,21,6,245
"2034-06-27 19:39:57",880,160,370,160,333,3,19,27,37,6,151
"2034-02-28 21:48:09",229,154,315,147,305,3,21,28,12,2,189
"2034-05-17 06:51:03",413,142,327,152,316,4,6,17,15,5,131
"2034-05-14 01:15:22",646,163,329,131,304,1,1,14,41,5,228
"2034-07-11 15:16:21",595,162,339,160,315,3,15,11,24,7,145
"2034-03-04 19:26:28",555,158,345,140,326,7,19,4,26,3,169
"2034-05-11 21:52:06",1642,162,374,163,337,5,21,11,37,5,81
"2034-05-26 21:59:25",543,166,340,187,370,6,21,26,37,5,245
"2034-04-19 21:06:38",320,148,329,143,343,4,21,19,15,4,169
"2034-07-12 19:03:59",70,162,334,165,339,4,19,12,6,7,309
"2034-01-29 01:41:29",1367,150,342,109,342,1,1,29,41,1,108
"2034-05-02 19:42:31",384,157,347,177,358,3,19,2,23,5,216
"2034-06-30 21:59:58",1610,147,304,166,367,6,21,30,66,6,148
"2034-01-14 21:41:25",397,140,382,142,405,7,21,14,23,1,209
"2034-01-28 15:15:56",1224,149,306,147,353,7,15,28,47,1,138
"2034-06-25 22:44:55",425,125,302,122,286,1,22,25,16,6,136
"2034-02-15 19:53:19",456,145,331,150,348,4,19,15,18,2,142
"2034-04-09 17:21:51",1004,127,304,152,338,1,17,9,42,4,151
"2034-07-02 03:12:05",170,155,331,159,342,1,3,2,12,7,254
"2034-06-30 23:28:12",958,157,376,138,317,6,23,30,62,6,233
"2034-06-03 14:57:25",2931,113,448,162,332,7,14,3,126,6,155
"2034-04-01 11:01:53",425,143,304,131,299,7,11,1,13,4,110
"2034-02-16 00:35:29",464,159,341,147,319,5,0,16,25,2,194
"2034-06-13 12:47:58",618,135,301,159,328,3,12,13,36,6,210
"2034-07-14 17:34:39",1189,163,359,144,322,6,17,14,42,7,127
"2034-05-09 19:43:10",197,149,330,152,329,3,19,9,3,5,55
"2034-03-30 06:46:13",272,188,384,182,366,5,6,30,19,3,251
"2034-03-29 23:19:36",1271,141,321,141,398,4,23,29,77,3,218
"2034-04-05 10:20:02",263,151,326,148,335,4,10,5,9,4,123
"2034-06-29 22:15:49",431,168,338,168,319,5,22,29,19,6,159
"2034-02-28 09:28:06",741,150,310,128,318,3,9,28,23,2,112
"2034-04-26 18:12:42",208,148,312,138,301,4,18,26,15,4,260
"2034-02-10 16:13:46",529,182,359,167,375,6,16,10,22,2,150
"2034-04-30 17:03:49",344,139,328,153,324,1,17,30,15,4,157
"2034-03-14 07:05:50",717,155,366,121,289,3,7,14,84,3,422
"2034-01-19 13:50:38",46,180,356,182,361,5,13,19,5,1,391
"2034-07-06 13:07:28",929,159,328,138,322,5,13,6,22,7,85
"2034-01-31 16:48:10",360,158,339,147,352,3,16,31,17,1,170
"2034-06-26 01:21:00",459,151,312,150,342,2,1,26,30,6,235
"2034-01-21 15:44:00",186,143,324,140,329,7,15,21,6,1,116
"2034-06-03 21:27:06",1097,159,328,159,377,7,21,3,49,6,161
"2034-06-06 14:19:41",113,122,294,120,285,3,14,6,9,6,287
"2034-02-01 11:16:07",582,153,352,172,348,4,11,1,19,2,118
"2034-07-03 13:06:46",422,154,369,152,350,2,13,3,19,7,162
"2034-03-12 23:10:35",988,165,375,224,422,1,23,12,75,3,273
"2034-03-04 19:47:21",517,167,336,158,358,7,19,4,24,3,167
"2034-05-04 23:34:15",534,77,325,73,329,5,23,4,6,5,40
"2034-04-08 07:44:07",708,128,291,141,325,7,7,8,36,4,183
"2034-07-05 03:38:41",317,164,330,147,317,4,3,5,21,7,238
"2034-05-05 14:16:23",868,157,365,157,349,6,14,5,16,5,66
"2034-01-24 20:17:52",277,127,313,120,314,3,20,24,7,1,91
"2034-05-29 21:15:34",590,178,353,153,360,2,21,29,26,5,159
"2034-03-22 07:36:37",1033,148,318,170,375,4,7,22,61,3,213
"2034-03-16 19:46:11",315,153,353,165,377,5,19,16,27,3,309
"2034-06-13 18:11:08",553,144,339,162,339,3,18,13,18,6,117
"2034-06-28 19:04:29",331,165,340,160,334,4,19,28,8,6,87
"2034-01-22 14:20:03",416,152,354,136,324,1,14,22,34,1,294
"2034-05-14 01:04:24",1074,142,334,188,364,1,1,14,55,5,184
"2034-03-16 07:09:48",19,157,369,160,366,5,7,16,4,3,758
"2034-02-07 06:08:12",1049,145,303,150,363,3,6,7,60,2,206
"2034-06-04 09:53:31",208,161,373,155,361,1,9,4,13,6,225
"2034-05-12 15:16:09",813,176,393,176,361,6,15,12,32,5,142
"2034-06-04 18:22:39",2420,126,281,133,397,1,18,4,116,6,173
"2034-01-26 13:38:14",326,130,284,130,294,5,13,26,10,1,110
"2034-03-19 15:41:18",1775,167,341,196,426,1,15,19,90,3,183
"2034-06-03 05:49:56",3289,36,459,359,97,7,5,3,485,6,531
"2034-05-10 16:18:51",332,166,374,156,378,4,16,10,11,5,119
"2034-02-15 02:15:18",441,151,332,158,367,4,2,15,36,2,294
"2034-06-13 13:00:59",322,155,326,153,307,3,13,13,19,6,212
"2034-05-25 21:06:35",331,132,315,140,308,5,21,25,11,5,120
"2034-05-21 17:01:00",848,202,393,164,325,1,17,21,78,5,331
"2034-04-14 19:21:13",372,147,343,156,338,6,19,14,10,4,97
"2034-05-05 15:24:32",494,144,311,135,302,6,15,5,13,5,95
"2034-06-07 10:01:27",584,159,329,149,336,4,10,7,12,6,74
"2034-01-25 22:53:30",135,133,323,131,314,4,22,25,9,1,240
"2034-05-26 21:48:52",248,130,293,131,305,6,21,26,12,5,174
"2034-03-07 10:48:37",100,155,367,160,372,3,10,7,7,3,252
"2034-05-29 12:16:10",451,148,312,132,312,2,12,29,16,5,128
"2034-07-09 04:13:54",1151,134,325,223,433,1,4,9,140,7,438
"2034-01-16 12:33:13",260,155,348,159,367,2,12,16,19,1,263
"2034-07-02 20:17:27",468,168,332,152,329,1,20,2,16,7,123
"2034-05-22 19:24:29",459,163,336,173,352,2,19,22,19,5,149
"2034-01-14 20:36:14",490,141,306,156,336,7,20,14,34,1,250
"2034-03-07 02:38:42",353,157,365,120,381,3,2,7,40,3,408
"2034-06-30 11:54:08",649,151,336,162,338,6,11,30,11,6,61
"2034-05-08 07:32:18",494,137,321,160,355,2,7,8,41,5,299
"2034-06-20 12:33:46",1151,124,284,127,315,3,12,20,31,6,97
"2034-02-17 07:48:53",248,131,327,144,331,6,7,17,14,2,203
"2034-05-15 09:37:18",1341,153,345,80,304,2,9,15,84,5,226
"2034-01-26 15:21:45",552,160,342,152,332,5,15,26,13,1,85
"2034-03-13 14:37:31",340,137,313,132,305,2,14,13,9,3,95
"2034-05-21 19:16:58",1014,176,341,144,312,1,19,21,43,5,153
"2034-05-06 08:11:18",183,153,340,156,340,7,8,6,3,5,59
"2034-02-22 02:12:53",257,150,338,163,330,4,2,22,15,2,210
"2034-03-22 13:37:50",1162,162,334,125,281,4,13,22,65,3,201
"2034-02-19 15:33:09",462,140,319,152,339,1,15,19,23,2,179
"2034-03-22 09:37:31",636,144,321,134,298,4,9,22,25,3,142
"2034-05-07 12:52:33",1322,160,343,52,451,1,12,7,153,5,417
"2034-02-22 21:08:57",472,158,367,177,349,4,21,22,26,2,198
"2034-07-04 19:47:49",722,149,333,161,369,3,19,4,38,7,189
"2034-03-04 00:04:45",748,134,287,161,328,7,0,4,49,3,236
"2034-02-02 23:12:44",429,126,312,103,345,5,23,2,40,2,336
"2034-06-23 22:26:11",320,134,314,136,301,6,22,23,13,6,146
"2034-02-01 00:21:13",1497,-36,468,164,364,4,0,1,225,2,541
"2034-02-25 09:08:29",394,165,359,156,343,7,9,25,18,2,164
"2034-02-04 21:36:43",283,151,327,146,327,7,21,4,5,2,64
"2034-06-17 19:57:15",1157,160,342,141,322,7,19,17,28,6,87
"2034-01-31 21:24:11",267,156,354,143,329,3,21,31,28,1,378
"2034-04-11 08:07:28",124,143,331,147,340,3,8,11,10,4,290
"2034-05-24 10:31:13",203,154,353,158,361,4,10,24,9,5,160
"2034-04-03 00:53:31",246,131,306,140,303,2,0,3,9,4,132
"2034-02-27 09:03:48",576,155,325,151,359,2,9,27,34,2,213
"2034-06-26 12:00:58",1231,166,340,131,285,2,12,26,65,6,190
"2034-05-08 03:45:59",72,160,315,164,324,2,3,8,10,5,500
"2034-06-24 23:57:25",671,189,385,161,343,7,23,24,50,6,268
"2034-05-20 15:15:21",1387,137,330,113,336,7,15,20,25,5,65
"2034-03-15 03:11:37",657,168,336,213,407,4,3,15,84,3,460
