pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,Month_
"2034-05-13 23:59:36",262,153,316,158,327,7,23,13,12,5
"2034-06-13 19:12:46",1778,141,321,94,422,3,19,13,111,6
"2034-03-09 18:18:19",212,148,328,148,337,5,18,9,9,3
"2034-02-11 08:45:42",412,149,340,143,328,7,8,11,13,2
"2034-04-02 16:30:49",487,147,321,131,314,1,16,2,17,4
"2034-02-01 11:29:24",178,160,361,155,354,4,11,1,9,2
"2034-04-01 15:03:19",384,135,322,143,310,7,15,1,14,4
"2034-05-11 17:32:00",1529,132,312,155,332,5,17,11,30,5
"2034-05-04 21:58:49",1172,156,321,155,356,5,21,4,35,5
"2034-02-02 19:39:49",363,140,318,129,329,5,19,2,16,2
"2034-04-06 20:17:44",404,151,352,156,353,5,20,6,5,4
"2034-04-02 03:51:46",653,164,330,198,391,1,3,2,70,4
"2034-03-25 15:14:46",281,184,359,193,372,7,15,25,16,3
"2034-03-18 20:35:06",725,168,380,115,410,7,20,18,61,3
"2034-03-04 22:11:13",136,151,353,146,343,7,22,4,11,3
"2034-01-17 20:17:57",287,156,348,152,358,3,20,17,11,1
"2034-04-02 15:34:15",305,154,369,148,339,1,15,2,31,4
"2034-02-22 11:23:18",777,150,345,148,325,4,11,22,20,2
"2034-05-16 10:13:03",444,142,330,140,318,3,10,16,12,5
"2034-04-22 04:01:03",820,131,292,161,364,7,4,22,78,4
"2034-07-07 22:07:25",433,123,288,123,320,6,22,7,32,7
"2034-06-03 14:44:16",1396,167,364,153,331,7,14,3,36,6
"2034-03-30 10:43:29",235,157,359,163,359,5,10,30,6,3
"2034-05-14 23:41:34",243,172,344,181,347,1,23,14,9,5
"2034-02-11 14:49:24",468,147,316,158,313,7,14,11,11,2
"2034-05-12 09:36:44",768,153,324,152,337,6,9,12,13,5
"2034-02-28 23:06:25",546,156,330,135,335,3,23,28,22,2
"2034-04-07 13:59:12",1327,144,326,155,379,6,13,7,54,4
"2034-07-08 21:41:29",627,149,308,128,303,7,21,8,22,7
"2034-03-26 01:50:47",315,154,308,168,322,1,1,26,20,3
"2034-02-09 03:55:06",385,127,315,137,314,5,3,9,10,2
"2034-03-24 13:02:09",1097,168,322,141,320,6,13,24,27,3
"2034-02-23 21:03:40",1574,136,307,76,372,5,21,23,88,2
"2034-02-16 17:32:14",877,189,366,189,365,5,17,16,1,2
"2034-03-17 07:17:47",292,97,398,109,401,6,7,17,12,3
"2034-04-20 21:38:13",253,157,351,165,370,5,21,20,21,4
"2034-05-20 19:37:07",115,169,368,176,360,7,19,20,11,5
"2034-05-02 16:56:26",717,133,304,144,326,3,16,2,25,5
"2034-07-11 08:59:39",1027,154,306,166,339,3,8,11,35,7
"2034-04-26 21:48:35",249,125,317,131,318,4,21,26,6,4
"2034-05-07 00:24:45",1281,164,330,133,381,1,0,7,60,5
"2034-06-30 17:58:55",1999,158,368,159,314,6,17,30,54,6
"2034-07-05 17:21:07",1257,149,340,158,346,4,17,5,11,7
"2034-04-16 01:37:03",305,156,374,174,352,1,1,16,28,4
"2034-03-21 13:53:48",256,167,339,176,340,3,13,21,9,3
"2034-06-15 18:14:10",663,155,351,144,332,5,18,15,22,6
"2034-06-21 10:27:15",727,178,358,172,334,4,10,21,25,6
"2034-04-07 22:26:03",427,145,341,129,315,6,22,7,31,4
"2034-07-08 00:37:58",1315,86,308,162,370,7,0,8,98,7
"2034-04-29 20:11:37",560,135,295,137,307,7,20,29,12,4
"2034-05-10 10:43:56",380,162,320,151,327,4,10,10,13,5
"2034-02-26 23:06:23",684,136,322,126,310,1,23,26,16,2
"2034-03-18 00:06:51",477,154,370,144,340,7,0,18,32,3
"2034-02-23 07:59:05",362,122,291,128,285,5,7,23,8,2
"2034-07-11 19:30:13",89,165,339,166,341,3,19,11,2,7
"2034-02-09 21:23:13",872,141,313,145,335,5,21,9,22,2
"2034-05-28 14:12:49",558,140,314,130,292,1,14,28,24,5
"2034-03-09 15:14:34",905,147,317,164,338,5,15,9,27,3
"2034-03-18 14:38:16",239,174,330,165,324,7,14,18,11,3
"2034-05-26 18:46:29",235,134,325,140,333,6,18,26,10,5
"2034-03-09 13:52:49",1235,151,362,149,340,5,13,9,22,3
"2034-05-22 00:00:56",754,161,331,186,381,2,0,22,56,5
"2034-02-12 22:08:06",532,149,320,141,334,1,22,12,16,2
"2034-02-15 23:08:58",505,100,346,76,332,4,23,15,28,2
"2034-06-05 22:15:51",375,144,325,152,311,2,22,5,16,6
"2034-04-25 14:59:29",599,149,354,157,375,3,14,25,22,4
"2034-01-18 07:26:21",382,155,321,150,338,4,7,18,18,1
"2034-03-28 12:42:41",941,153,335,150,304,3,12,28,31,3
"2034-06-25 10:44:56",324,177,363,167,343,1,10,25,22,6
"2034-05-02 21:02:59",799,165,374,159,321,3,21,2,53,5
"2034-03-05 04:52:58",228,151,357,141,335,1,4,5,24,3
"2034-06-23 23:06:39",1499,133,323,162,376,6,23,23,60,6
"2034-01-23 11:09:02",544,148,342,150,313,2,11,23,29,1
"2034-04-15 03:13:09",1235,133,312,75,356,7,3,15,73,4
"2034-03-05 22:13:38",661,153,310,134,287,1,22,5,30,3
"2034-02-04 22:01:14",1099,137,295,143,329,7,22,4,35,2
"2034-04-23 17:47:26",797,159,327,148,324,1,17,23,11,4
"2034-05-04 15:46:29",1855,122,284,151,365,5,15,4,86,5
"2034-05-24 05:35:19",880,148,319,114,446,4,5,24,131,5
"2034-05-09 22:18:17",213,94,292,81,300,3,22,9,15,5
"2034-04-22 14:08:11",505,167,370,179,361,7,14,22,15,4
"2034-04-25 23:24:47",892,152,327,85,414,3,23,25,110,4
"2034-07-08 10:03:49",424,171,331,166,339,7,10,8,9,7
"2034-07-06 20:18:42",644,140,319,159,327,5,20,6,21,7
"2034-07-06 00:41:23",737,184,357,158,347,5,0,6,28,7
"2034-04-28 08:48:03",472,150,338,157,327,6,8,28,13,4
"2034-06-25 23:29:07",861,128,316,99,303,1,23,25,32,6
"2034-07-07 02:59:34",348,158,336,159,335,6,2,7,1,7
"2034-05-23 13:24:14",474,162,367,178,358,3,13,23,18,5
"2034-01-21 01:44:49",563,60,312,67,349,7,1,21,38,1
"2034-06-30 19:41:16",408,150,364,158,379,6,19,30,17,6
"2034-05-18 23:15:42",248,111,302,94,288,5,23,18,22,5
"2034-07-10 03:25:08",955,144,318,141,396,2,3,10,78,7
"2034-01-25 13:15:44",275,168,370,178,358,4,13,25,16,1
"2034-04-21 19:14:42",399,158,347,163,361,6,19,21,15,4
"2034-01-16 17:30:47",276,134,315,142,323,2,17,16,11,1
"2034-05-27 13:12:37",3549,113,448,159,340,7,13,27,117,5
"2034-04-12 22:34:41",986,160,323,94,319,4,22,12,66,4
"2034-01-26 01:51:01",1012,47,376,132,400,5,1,26,88,1
"2034-04-29 19:33:52",149,145,326,141,329,7,19,29,5,4
"2034-05-30 22:38:07",1198,153,306,158,361,3,22,30,55,5
"2034-03-28 20:53:33",113,133,296,136,296,3,20,28,3,3
"2034-03-13 22:35:20",846,154,376,178,435,2,22,13,64,3
"2034-03-16 13:45:43",435,103,405,131,408,5,13,16,28,3
"2034-05-14 21:59:43",1090,168,338,132,320,1,21,14,40,5
"2034-04-25 11:09:24",1526,122,290,167,322,3,11,25,55,4
"2034-01-16 10:13:54",476,156,336,158,327,2,10,16,9,1
"2034-03-22 20:39:31",378,142,306,149,316,4,20,22,12,3
"2034-05-03 00:03:15",852,129,291,171,416,4,0,3,132,5
"2034-05-09 14:55:29",650,152,307,132,306,3,14,9,20,5
"2034-02-24 09:21:16",749,165,370,154,346,6,9,24,26,2
"2034-01-17 19:41:11",156,148,318,151,326,3,19,17,9,1
"2034-04-29 11:53:00",1331,159,367,157,346,7,11,29,21,4
"2034-06-30 21:56:01",1306,161,378,-32,465,6,21,30,212,6
"2034-02-28 09:55:36",659,151,344,133,302,3,9,28,46,2
"2034-04-19 11:39:39",135,160,328,162,334,4,11,19,6,4
"2034-05-07 12:20:06",768,164,373,149,337,1,12,7,39,5
"2034-05-11 06:51:55",304,157,369,170,376,5,6,11,15,5
"2034-01-20 06:59:02",248,164,343,152,331,6,6,20,17,1
"2034-07-04 14:29:24",580,157,324,172,355,3,14,4,34,7
"2034-02-02 12:20:06",534,151,344,154,333,5,12,2,11,2
"2034-03-18 22:53:29",1003,165,333,136,321,7,22,18,31,3
"2034-03-07 10:26:54",1142,154,325,153,349,3,10,7,24,3
"2034-06-20 12:42:08",341,-34,456,-5,451,3,12,20,29,6
"2034-06-14 18:07:58",688,154,330,174,342,4,18,14,23,6
"2034-02-11 18:50:52",284,173,375,163,360,7,18,11,18,2
"2034-02-18 19:02:28",462,136,308,123,311,7,19,18,13,2
"2034-06-02 11:15:31",374,163,372,163,366,6,11,2,6,6
"2034-05-18 05:52:23",160,128,316,134,308,5,5,18,10,5
"2034-04-16 15:50:35",1017,153,328,165,319,1,15,16,15,4
"2034-06-23 00:49:45",1370,135,311,143,383,6,0,23,72,6
"2034-02-19 12:29:48",570,145,313,134,333,1,12,19,23,2
"2034-06-18 02:07:59",115,153,316,158,313,1,2,18,6,6
"2034-05-08 15:24:41",939,75,343,44,396,2,15,8,61,5
"2034-04-11 19:22:09",205,147,329,150,336,3,19,11,8,4
"2034-05-13 12:26:39",2599,-35,463,122,288,7,12,13,235,5
"2034-04-17 18:55:49",195,165,370,170,379,2,18,17,10,4
"2034-06-23 22:21:01",1358,144,333,162,380,6,22,23,50,6
"2034-01-28 23:11:58",757,150,338,151,305,7,23,28,33,1
"2034-07-06 18:08:27",2055,157,375,154,324,5,18,6,51,7
"2034-03-31 21:01:29",102,148,339,143,332,6,21,31,9,3
"2034-03-03 21:31:19",1228,120,379,188,368,6,21,3,69,3
"2034-06-22 21:32:58",433,144,305,153,324,5,21,22,21,6
"2034-06-02 15:21:47",1928,182,352,151,341,6,15,2,33,6
"2034-03-17 07:46:17",664,181,356,173,337,6,7,17,21,3
"2034-03-14 08:16:40",269,144,326,151,339,3,8,14,15,3
"2034-03-21 21:12:01",329,145,339,154,330,3,21,21,13,3
"2034-05-22 23:55:00",509,184,402,181,431,2,23,22,29,5
"2034-01-16 10:10:05",251,150,307,155,321,2,10,16,15,1
"2034-04-20 03:06:32",888,138,307,113,336,5,3,20,38,4
"2034-07-02 22:55:42",773,156,322,135,335,1,22,2,25,7
"2034-02-25 12:26:34",1028,149,338,132,288,7,12,25,53,2
"2034-06-08 15:43:01",194,122,376,129,375,5,15,8,7,6
"2034-04-12 09:00:06",300,182,366,169,369,4,9,12,13,4
"2034-01-15 13:00:53",242,159,363,156,378,1,13,15,15,1
"2034-03-28 16:38:35",889,148,326,140,304,3,16,28,23,3
"2034-04-29 16:02:23",2092,114,448,188,370,7,16,29,108,4
"2034-03-21 20:55:11",991,158,337,136,289,3,20,21,53,3
"2034-03-16 16:36:48",222,160,355,160,367,5,16,16,12,3
"2034-02-10 12:03:26",542,182,355,170,344,6,12,10,16,2
"2034-07-08 20:44:04",238,172,346,175,359,7,20,8,13,7
"2034-05-22 02:15:48",551,152,303,165,335,2,2,22,35,5
"2034-05-14 20:04:21",389,163,335,163,325,1,20,14,10,5
"2034-07-05 08:41:59",225,177,348,179,353,4,8,5,5,7
"2034-04-17 15:11:18",924,153,352,194,397,2,15,17,61,4
"2034-06-03 23:42:00",94,154,354,159,364,7,23,3,11,6
"2034-03-19 13:20:09",416,164,331,159,321,1,13,19,11,3
"2034-03-25 01:54:45",350,90,307,101,291,7,1,25,19,3
"2034-03-17 22:42:35",291,159,346,148,350,6,22,17,12,3
"2034-06-05 16:28:17",310,140,307,131,308,2,16,5,9,6
"2034-02-14 14:43:44",419,173,336,162,327,3,14,14,14,2
"2034-07-14 23:09:18",1742,114,448,174,348,6,23,14,117,7
"2034-02-17 15:24:57",1011,150,351,164,338,6,15,17,19,2
"2034-06-25 21:11:54",247,172,334,161,326,1,21,25,14,6
"2034-04-15 09:24:37",777,181,371,153,364,7,9,15,29,4
"2034-02-28 10:17:00",321,159,328,165,320,3,10,28,10,2
"2034-01-19 17:20:55",190,163,329,161,333,5,17,19,4,1
"2034-07-03 14:26:27",282,132,303,137,316,2,14,3,14,7
"2034-02-12 19:40:14",460,131,319,140,318,1,19,12,9,2
"2034-05-10 21:00:51",813,136,317,122,288,4,21,10,32,5
"2034-02-24 21:38:10",376,179,354,157,368,6,21,24,26,2
"2034-06-23 13:56:17",1508,161,359,146,332,6,13,23,31,6
"2034-02-13 02:00:06",501,153,309,135,293,2,2,13,24,2
"2034-01-26 21:06:15",513,156,335,175,341,5,21,26,20,1
"2034-02-09 00:17:49",349,159,363,172,347,5,0,9,21,2
"2034-06-18 17:18:07",1827,153,368,163,343,1,17,18,27,6
"2034-02-02 17:54:11",761,148,340,148,305,5,17,2,35,2
"2034-03-05 13:42:30",157,166,342,169,342,1,13,5,3,3
"2034-06-02 16:58:42",954,171,338,160,355,6,16,2,20,6
"2034-02-10 21:23:37",608,164,379,152,347,6,21,10,34,2
"2034-01-21 17:34:25",837,151,344,154,309,7,17,21,35,1
"2034-05-27 00:48:13",177,134,324,142,336,7,0,27,14,5
"2034-03-28 19:23:47",962,140,336,102,298,3,19,28,54,3
"2034-01-16 21:39:05",345,132,315,128,292,2,21,16,23,1
"2034-01-14 18:34:50",146,146,315,149,321,7,18,14,7,1
"2034-05-24 16:29:54",2591,-35,463,183,428,4,16,24,221,5
"2034-03-01 08:00:54",325,162,334,165,321,4,8,1,13,3
"2034-05-23 17:14:04",617,179,349,160,361,3,17,23,22,5
"2034-01-27 15:52:52",1934,168,338,122,441,6,15,27,113,1
"2034-04-13 09:10:43",2275,159,321,14,290,5,9,13,148,4
"2034-04-20 11:33:31",197,141,338,148,342,5,11,20,8,4
"2034-03-05 15:43:02",797,154,342,175,348,1,15,5,22,3
"2034-04-09 09:37:21",763,41,294,108,295,1,9,9,67,4
"2034-05-23 11:16:15",581,127,326,139,316,3,11,23,16,5
"2034-05-04 14:01:34",60,145,333,142,327,5,14,4,7,5
"2034-04-08 19:59:45",698,145,331,164,317,7,19,8,24,4
"2034-03-10 06:52:11",495,106,413,106,412,6,6,10,1,3
"2034-06-07 04:11:11",75,166,326,162,329,4,4,7,5,6
"2034-05-18 16:04:12",619,163,363,173,357,5,16,18,12,5
"2034-04-25 17:28:09",685,190,368,167,341,3,17,25,35,4
"2034-05-18 10:31:10",286,177,350,182,366,5,10,18,17,5
"2034-02-17 23:30:28",310,157,344,155,337,6,23,17,7,2
"2034-03-26 01:09:48",401,145,329,152,343,1,1,26,16,3
"2034-05-21 12:26:27",290,168,366,181,355,1,12,21,17,5
"2034-05-08 00:03:17",758,164,330,163,373,2,0,8,43,5
"2034-06-10 03:03:28",1188,129,311,177,346,7,3,10,59,6
"2034-01-30 14:41:14",971,171,345,146,367,2,14,30,33,1
"2034-05-23 13:46:00",1329,135,312,160,337,3,13,23,35,5
"2034-07-03 15:44:34",249,184,359,189,364,2,15,3,7,7
"2034-04-02 20:39:52",57,161,321,156,323,1,20,2,5,4
"2034-04-07 18:08:23",932,140,336,164,374,6,18,7,45,4
"2034-07-04 15:51:28",1046,172,354,145,333,3,15,4,34,7
"2034-04-17 15:51:41",521,163,372,180,353,2,15,17,26,4
"2034-06-30 21:52:38",292,166,362,155,362,6,21,30,11,6
"2034-01-19 20:54:10",1387,114,447,159,332,5,20,19,123,1
"2034-06-06 11:30:18",424,155,324,144,312,3,11,6,16,6
"2034-07-03 03:38:17",1859,162,337,30,310,2,3,3,135,7
"2034-05-15 23:21:31",391,135,327,155,367,2,23,15,45,5
"2034-04-22 18:37:03",684,141,338,157,346,7,18,22,18,4
"2034-06-07 19:23:02",413,159,314,143,321,4,19,7,17,6
"2034-07-06 01:16:36",711,155,325,121,293,5,1,6,47,7
"2034-05-26 14:31:15",820,159,333,149,327,6,14,26,12,5
"2034-05-10 21:13:22",482,157,344,154,324,4,21,10,20,5
"2034-02-19 14:38:14",160,163,376,157,371,1,14,19,8,2
"2034-05-19 13:25:02",594,154,327,149,336,6,13,19,10,5
"2034-06-02 09:52:00",1573,162,362,130,286,6,9,2,82,6
"2034-05-18 01:22:09",558,164,361,158,354,5,1,18,9,5
"2034-04-28 22:03:36",693,160,364,149,316,6,22,28,49,4
"2034-05-18 18:42:26",634,157,323,143,322,5,18,18,14,5
"2034-02-26 18:27:48",627,161,331,151,320,1,18,26,15,2
"2034-02-08 14:28:13",1333,132,288,165,320,4,14,8,46,2
"2034-07-14 23:55:05",635,140,307,159,335,6,23,14,34,7
"2034-03-20 00:59:08",524,149,308,170,337,2,0,20,36,3
"2034-01-17 15:23:45",179,173,334,165,320,3,15,17,16,1
"2034-03-27 10:47:32",707,155,343,121,283,2,10,27,69,3
"2034-01-14 23:23:35",384,155,334,141,328,7,23,14,15,1
"2034-04-05 00:24:39",264,145,323,140,339,4,0,5,17,4
"2034-03-02 13:23:31",1534,148,347,159,329,5,13,2,21,3
"2034-03-23 18:07:25",2344,-35,464,205,430,5,18,23,242,3
"2034-04-09 09:33:58",737,129,282,124,323,1,9,9,41,4
"2034-02-28 12:49:06",1270,161,331,133,300,3,12,28,42,2
"2034-06-16 10:16:25",563,164,372,188,386,6,10,16,28,6
"2034-01-20 21:42:03",1335,151,319,131,385,6,21,20,69,1
"2034-04-15 21:22:40",1039,151,347,193,325,7,21,15,47,4
"2034-03-13 18:19:40",521,154,351,148,328,2,18,13,24,3
"2034-03-14 22:35:01",387,187,366,175,353,3,22,14,18,3
"2034-06-28 21:08:43",255,152,305,140,306,4,21,28,12,6
"2034-02-09 17:11:37",979,175,338,144,321,5,17,9,35,2
"2034-02-02 09:06:49",596,157,323,169,328,5,9,2,13,2
"2034-03-22 14:16:17",494,148,319,132,318,4,14,22,16,3
"2034-03-19 18:40:11",401,150,323,144,334,1,18,19,13,3
"2034-03-20 23:40:46",691,111,339,82,356,2,23,20,34,3
"2034-02-24 23:39:18",229,157,342,158,335,6,23,24,7,2
"2034-06-06 09:47:04",131,144,311,140,315,3,9,6,6,6
"2034-05-06 06:42:14",459,183,354,161,341,7,6,6,26,5
"2034-03-05 18:32:21",225,145,328,150,335,1,18,5,9,3
"2034-02-12 17:59:14",618,166,341,143,329,1,17,12,26,2
"2034-03-13 19:00:25",295,138,304,151,326,2,19,13,26,3
"2034-05-01 10:31:36",141,154,324,144,323,2,10,1,10,5
"2034-04-01 23:31:58",431,133,323,145,308,7,23,1,19,4
"2034-03-22 18:47:43",491,132,311,152,318,4,18,22,21,3
"2034-03-10 05:15:13",595,129,285,156,322,6,5,10,46,3
"2034-03-02 16:07:22",503,169,368,159,349,5,16,2,21,3
"2034-06-06 07:21:04",957,203,395,162,363,3,7,6,52,6
"2034-03-03 12:48:06",1045,149,328,162,359,6,12,3,34,3
"2034-01-18 15:59:25",838,186,363,159,339,4,15,18,36,1
"2034-06-05 04:07:48",668,152,308,160,336,2,4,5,29,6
"2034-05-22 18:37:02",1519,114,448,149,337,2,18,22,116,5
"2034-04-30 10:43:20",575,161,342,145,339,1,10,30,16,4
"2034-06-04 19:18:38",543,161,342,165,333,1,19,4,10,6
"2034-06-30 20:39:35",310,151,342,136,329,6,20,30,20,6
"2034-06-11 20:55:48",933,132,312,85,298,1,20,11,49,6
"2034-06-08 16:28:04",691,178,351,165,368,5,16,8,21,6
"2034-03-27 05:13:30",253,124,321,132,321,2,5,27,8,3
"2034-05-19 21:10:15",1127,154,350,142,315,6,21,19,37,5
"2034-05-14 02:36:09",925,134,324,172,429,1,2,14,112,5
"2034-06-10 22:38:28",889,127,288,164,333,7,22,10,58,6
"2034-07-07 18:31:53",152,175,345,178,350,6,18,7,6,7
"2034-04-11 14:47:32",253,175,352,182,361,3,14,11,11,4
"2034-07-05 13:16:43",323,180,349,170,336,4,13,5,16,7
"2034-05-17 08:36:43",833,156,341,149,360,4,8,17,20,5
"2034-05-14 11:13:53",558,153,348,150,319,1,11,14,29,5
"2034-03-06 02:26:37",1188,126,315,68,237,2,2,6,97,3
"2034-01-18 23:19:52",307,96,306,111,300,4,23,18,16,1
"2034-03-22 12:17:19",819,165,319,144,311,4,12,22,22,3
"2034-03-07 15:51:42",3202,122,292,116,445,3,15,7,153,3
"2034-03-06 01:16:05",209,165,335,160,343,2,1,6,9,3
"2034-06-02 14:35:39",480,164,370,176,362,6,14,2,14,6
"2034-01-25 09:04:49",172,141,328,139,335,4,9,25,7,1
"2034-04-26 15:48:44",528,145,328,154,321,4,15,26,11,4
"2034-04-20 20:57:33",689,152,321,133,289,5,20,20,37,4
"2034-05-09 18:30:00",185,138,332,142,333,3,18,9,4,5
"2034-01-29 02:29:55",34,166,387,165,387,1,2,29,1,1
"2034-01-30 13:19:10",831,139,304,146,336,2,13,30,33,1
"2034-07-10 21:56:55",663,142,329,166,334,2,21,10,25,7
"2034-02-10 17:38:03",248,155,371,164,369,6,17,10,9,2
"2034-03-28 21:57:51",229,150,364,155,372,3,21,28,9,3
"2034-05-27 16:58:26",1450,154,324,178,344,7,16,27,31,5
"2034-03-09 18:31:24",1384,123,290,148,335,5,18,9,51,3
"2034-05-05 13:36:16",764,157,322,154,343,6,13,5,21,5
"2034-03-10 12:06:21",340,152,326,155,327,6,12,10,3,3
"2034-06-07 10:18:14",813,100,298,79,322,4,10,7,32,6
"2034-04-03 18:42:36",621,162,333,143,318,2,18,3,24,4
"2034-07-07 15:18:41",1297,136,319,162,330,6,15,7,28,7
"2034-06-08 22:11:46",388,155,346,167,371,5,22,8,28,6
"2034-06-17 19:13:39",355,155,346,148,346,7,19,17,7,6
"2034-06-22 15:29:34",994,154,325,160,334,5,15,22,11,6
"2034-01-28 01:48:37",514,159,346,148,304,7,1,28,43,1
"2034-05-26 14:13:42",463,151,335,154,323,6,14,26,12,5
"2034-03-29 20:51:31",487,162,362,147,333,4,20,29,33,3
"2034-02-15 17:54:01",701,134,287,129,320,4,17,15,33,2
"2034-04-20 21:53:00",272,106,332,98,341,5,21,20,12,4
"2034-02-11 06:12:59",1880,165,379,-38,468,7,6,11,222,2
"2034-04-20 05:52:50",277,156,323,169,335,5,5,20,18,4
"2034-07-08 23:38:40",439,152,320,139,328,7,23,8,15,7
"2034-06-13 15:04:42",297,171,344,167,334,3,15,13,11,6
"2034-06-25 21:16:47",224,155,339,163,326,1,21,25,15,6
"2034-04-11 17:58:14",461,152,346,141,326,3,17,11,23,4
"2034-03-27 20:17:25",658,145,306,152,343,2,20,27,38,3
"2034-04-02 12:29:28",652,164,337,145,327,1,12,2,21,4
"2034-03-28 10:02:36",87,162,363,163,365,3,10,28,2,3
"2034-06-30 15:06:19",700,179,366,164,367,6,15,30,15,6
"2034-06-04 22:24:40",514,157,336,170,337,1,22,4,13,6
"2034-04-25 23:08:30",907,158,345,109,306,3,23,25,63,4
"2034-03-23 00:34:16",471,159,327,158,340,5,0,23,13,3
"2034-02-12 02:32:55",274,153,331,146,345,1,2,12,16,2
"2034-02-20 17:11:17",998,124,311,154,333,2,17,20,37,2
"2034-06-13 09:43:57",229,151,325,139,335,3,9,13,16,6
"2034-03-21 08:28:57",194,171,338,177,339,3,8,21,6,3
"2034-03-13 16:49:47",276,153,337,147,320,2,16,13,18,3
"2034-02-26 01:02:28",400,160,329,177,355,1,1,26,31,2
"2034-03-08 09:41:53",908,135,291,150,325,4,9,8,37,3
"2034-02-20 14:23:41",2084,121,443,155,341,2,14,20,108,2
"2034-06-29 13:20:32",149,159,329,163,336,5,13,29,8,6
"2034-05-10 07:02:31",1227,137,307,112,447,4,7,10,142,5
"2034-03-10 18:27:34",2619,122,441,162,331,6,18,10,117,3
"2034-06-05 13:21:25",1726,160,341,-34,457,2,13,5,226,6
"2034-03-16 19:12:40",114,137,295,131,290,5,19,16,8,3
"2034-01-18 10:31:35",832,173,347,146,316,4,10,18,41,1
"2034-06-12 23:02:00",146,141,298,147,304,2,23,12,8,6
"2034-05-21 23:39:29",888,144,307,164,374,1,23,21,70,5
"2034-05-22 14:55:38",344,153,362,151,358,2,14,22,4,5
"2034-02-23 20:11:39",526,170,343,161,326,5,20,23,19,2
"2034-06-16 18:48:07",727,174,356,156,355,6,18,16,18,6
"2034-06-20 21:40:55",100,157,351,153,345,3,21,20,7,6
"2034-03-03 13:36:59",957,155,332,155,366,6,13,3,34,3
"2034-02-25 19:45:27",439,156,344,151,333,7,19,25,12,2
"2034-05-03 16:46:19",162,159,365,163,375,4,16,3,11,5
"2034-03-11 08:08:42",185,156,322,158,327,7,8,11,5,3
"2034-07-09 11:40:14",185,153,330,162,339,1,11,9,13,7
"2034-05-11 17:21:02",348,135,306,136,316,5,17,11,10,5
"2034-04-12 21:35:41",458,95,307,80,300,4,21,12,17,4
"2034-06-30 23:33:41",274,105,343,95,360,6,23,30,20,6
"2034-03-24 03:30:47",302,130,317,147,312,6,3,24,18,3
"2034-04-28 21:07:44",743,162,335,182,354,6,21,28,28,4
"2034-07-02 07:55:11",240,150,339,162,327,1,7,2,17,7
"2034-04-13 17:02:36",204,179,353,176,352,5,17,13,3,4
"2034-02-10 16:22:44",338,154,324,141,308,6,16,10,21,2
"2034-05-04 09:25:56",367,159,353,170,375,5,9,4,25,5
"2034-04-28 22:51:21",374,148,325,135,317,6,22,28,15,4
"2034-02-11 23:57:04",702,169,326,151,306,7,23,11,27,2
"2034-03-07 09:53:26",680,150,337,146,335,3,9,7,4,3
"2034-05-08 08:52:48",159,153,327,150,337,2,8,8,10,5
"2034-07-04 17:47:33",581,148,319,162,321,3,17,4,14,7
"2034-01-17 21:37:00",223,161,339,151,338,3,21,17,10,1
"2034-03-21 21:13:41",370,141,306,154,325,3,21,21,23,3
"2034-02-21 15:56:03",750,166,342,155,369,3,15,21,29,2
"2034-06-06 11:04:36",1014,157,365,162,328,3,11,6,37,6
"2034-05-04 22:43:11",1400,149,339,85,299,5,22,4,75,5
"2034-02-18 06:19:59",258,149,320,157,341,7,6,18,22,2
"2034-03-22 08:51:31",1801,97,288,148,320,4,8,22,60,3
"2034-01-15 22:42:31",898,128,317,162,342,1,22,15,42,1
"2034-05-24 10:57:09",1208,183,354,153,367,4,10,24,33,5
"2034-06-03 20:31:12",372,152,355,139,330,7,20,3,28,6
"2034-06-10 12:13:39",534,138,316,131,300,7,12,10,17,6
"2034-06-11 20:15:33",837,139,302,149,337,1,20,11,36,6
"2034-03-09 10:13:51",192,156,374,160,367,5,10,9,8,3
"2034-01-31 23:20:52",1265,142,303,68,358,3,23,31,92,1
"2034-06-26 18:16:38",593,161,379,133,323,2,18,26,63,6
"2034-07-08 21:32:13",1549,145,307,62,322,7,21,8,84,7
"2034-06-29 09:11:13",2814,54,423,148,327,5,9,29,134,6
"2034-02-10 15:24:01",1275,142,306,160,345,6,15,10,43,2
"2034-01-21 10:50:20",471,116,313,120,284,7,10,21,29,1
"2034-01-18 08:26:52",595,140,331,134,308,4,8,18,24,1
"2034-01-29 10:34:12",357,161,315,147,303,1,10,29,18,1
"2034-05-19 15:01:46",306,143,324,148,332,6,15,19,9,5
"2034-06-18 08:26:04",260,151,319,143,301,1,8,18,20,6
"2034-03-26 21:21:28",2517,-35,456,134,293,1,21,26,235,3
"2034-05-21 12:16:35",828,157,322,167,339,1,12,21,20,5
"2034-06-14 12:33:10",2030,114,448,185,360,4,12,14,113,6
"2034-04-25 13:47:53",599,147,330,154,349,3,13,25,20,4
"2034-02-02 23:40:34",832,151,347,110,297,5,23,2,65,2
"2034-06-14 20:51:32",732,149,301,139,336,4,20,14,36,6
"2034-07-10 10:05:10",734,154,374,150,323,2,10,10,51,7
"2034-05-09 19:16:01",595,158,346,137,325,3,19,9,30,5
"2034-03-12 17:37:20",425,159,347,168,367,1,17,12,22,3
"2034-05-25 15:07:18",3197,-29,457,129,305,5,15,25,219,5
