pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,Month_
"2034-03-12 19:14:02",804,169,322,147,327,1,19,12,23,3
"2034-02-02 13:16:33",615,173,336,144,299,5,13,2,47,2
"2034-07-04 02:13:59",279,160,370,142,336,3,2,4,38,7
"2034-07-01 10:24:17",269,134,326,141,320,7,10,1,9,7
"2034-03-19 12:26:41",740,159,373,172,347,1,12,19,29,3
"2034-03-18 22:13:46",750,143,304,173,342,7,22,18,48,3
"2034-02-01 10:20:04",736,156,350,155,347,4,10,1,3,2
"2034-03-21 09:01:50",1252,170,337,144,330,3,9,21,27,3
"2034-04-20 12:56:25",289,132,296,136,306,5,12,20,11,4
"2034-03-19 13:58:45",194,146,314,149,324,1,13,19,10,3
"2034-05-23 15:29:48",405,151,311,139,316,3,15,23,13,5
"2034-06-21 19:23:20",751,146,338,155,325,4,19,21,16,6
"2034-06-18 13:52:23",1475,173,349,138,329,1,13,18,40,6
"2034-03-26 12:21:28",361,135,327,145,337,1,12,26,14,3
"2034-05-02 07:40:43",571,140,331,149,309,3,7,2,24,5
"2034-05-04 08:51:33",391,139,323,145,337,5,8,4,15,5
"2034-02-24 15:36:38",259,162,321,166,333,6,15,24,13,2
"2034-04-11 18:02:27",644,162,339,148,314,3,18,11,29,4
"2034-05-10 18:49:48",410,153,322,134,333,4,18,10,22,5
"2034-01-18 15:41:12",396,154,324,167,322,4,15,18,13,1
"2034-03-23 15:44:28",719,153,361,167,340,5,15,23,25,3
"2034-06-13 17:32:55",463,125,310,131,293,3,17,13,18,6
"2034-05-31 15:45:53",255,163,372,168,367,4,15,31,7,5
"2034-07-13 07:25:12",461,147,320,136,295,5,7,13,27,7
"2034-05-20 11:42:39",1018,163,341,145,299,7,11,20,46,5
"2034-03-22 22:41:07",1218,156,307,97,345,4,22,22,70,3
"2034-03-02 19:36:47",691,154,325,133,293,5,19,2,38,3
"2034-05-16 13:52:22",164,154,346,157,354,3,13,16,9,5
"2034-06-16 08:25:53",1612,153,368,137,295,6,8,16,75,6
"2034-06-16 13:48:57",1682,146,337,126,288,6,13,16,53,6
"2034-01-31 12:33:36",188,146,308,138,302,3,12,31,10,1
"2034-05-01 13:20:25",639,147,336,153,327,2,13,1,11,5
"2034-02-08 22:56:24",31,-32,456,-34,456,4,22,8,2,2
"2034-03-27 22:05:03",507,159,347,184,355,2,22,27,26,3
"2034-04-20 10:43:15",504,153,357,154,375,5,10,20,18,4
"2034-05-29 22:54:30",2116,122,441,147,342,2,22,29,102,5
"2034-07-13 08:55:39",551,166,369,156,351,5,8,13,21,7
"2034-04-12 13:44:46",715,150,364,148,338,4,13,12,26,4
"2034-04-27 16:15:02",467,153,343,151,362,5,16,27,19,4
"2034-03-14 14:59:28",249,155,341,149,338,3,14,14,7,3
"2034-06-18 14:47:14",507,134,306,121,293,1,14,18,18,6
"2034-05-05 06:21:41",1605,151,345,-36,469,6,6,5,224,5
"2034-06-05 02:58:27",262,154,336,162,336,2,2,5,8,6
"2034-01-23 02:12:13",94,141,326,144,334,2,2,23,9,1
"2034-07-04 12:46:39",421,144,339,149,339,3,12,4,5,7
"2034-03-05 12:25:07",336,195,379,185,363,1,12,5,19,3
"2034-05-02 20:34:13",358,146,322,160,325,3,20,2,14,5
"2034-04-16 07:15:15",169,152,361,157,375,1,7,16,15,4
"2034-01-19 17:32:14",1333,161,345,135,301,5,17,19,51,1
"2034-04-05 12:08:20",713,169,337,157,330,4,12,5,14,4
"2034-06-02 20:12:48",738,156,321,134,354,6,20,2,40,6
"2034-04-22 17:57:57",450,146,323,152,309,7,17,22,15,4
"2034-01-14 18:47:36",113,135,325,133,322,7,18,14,4,1
"2034-01-15 22:59:47",943,140,306,161,378,1,22,15,75,1
"2034-06-27 08:33:36",1094,131,305,155,349,3,8,27,50,6
"2034-04-22 07:15:38",415,143,309,155,334,7,7,22,28,4
"2034-02-09 08:08:23",315,143,332,148,342,5,8,9,11,2
"2034-06-18 22:56:38",627,142,325,155,343,1,22,18,22,6
"2034-06-28 20:58:13",678,145,323,153,364,4,20,28,42,6
"2034-03-12 23:11:26",237,147,339,147,354,1,23,12,15,3
"2034-03-16 06:45:19",137,151,306,144,301,5,6,16,9,3
"2034-04-09 21:40:06",502,151,359,141,330,1,21,9,31,4
"2034-04-15 18:55:57",155,146,304,150,310,7,18,15,7,4
"2034-05-11 12:04:48",800,159,344,154,324,5,12,11,21,5
"2034-02-26 13:03:20",470,124,304,131,323,1,13,26,20,2
"2034-02-08 16:25:58",589,195,379,184,391,4,16,8,16,2
"2034-04-27 13:55:45",1590,154,324,163,360,5,13,27,37,4
"2034-03-11 19:59:42",99,159,374,157,380,7,19,11,6,3
"2034-01-22 22:53:27",464,155,312,174,340,1,22,22,34,1
"2034-02-17 08:13:01",3435,-35,465,179,348,6,8,17,244,2
"2034-01-30 01:35:29",420,168,339,152,367,2,1,30,32,1
"2034-02-22 13:41:33",634,152,338,159,344,4,13,22,9,2
"2034-04-02 14:09:27",660,179,350,158,367,1,14,2,27,4
"2034-05-29 22:19:23",180,144,330,140,318,2,22,29,13,5
"2034-03-02 13:27:55",1157,140,336,155,353,5,13,2,23,3
"2034-06-23 06:39:39",351,142,317,137,332,6,6,23,16,6
"2034-07-03 11:05:06",270,176,337,165,340,2,11,3,11,7
"2034-06-21 02:00:57",187,141,325,142,316,4,2,21,9,6
"2034-05-18 13:18:00",1464,156,309,96,305,5,13,18,60,5
"2034-03-28 18:33:30",742,161,337,153,368,3,18,28,32,3
"2034-05-23 11:52:10",940,160,343,168,319,3,11,23,25,5
"2034-01-17 10:17:32",236,164,368,164,358,3,10,17,10,1
"2034-01-30 16:37:11",469,155,375,154,353,2,16,30,22,1
"2034-03-19 18:10:33",1529,161,379,220,429,1,18,19,77,3
"2034-05-13 18:10:21",373,157,359,167,377,7,18,13,21,5
"2034-02-04 18:55:16",769,153,356,132,317,7,18,4,44,2
"2034-01-18 07:51:42",355,144,333,155,349,4,7,18,19,1
"2034-06-30 08:35:52",999,156,368,152,340,6,8,30,28,6
"2034-06-03 10:36:24",620,146,326,155,327,7,10,3,9,6
"2034-02-25 08:08:02",95,157,335,164,326,7,8,25,11,2
"2034-04-27 06:26:24",131,160,329,167,324,5,6,27,9,4
"2034-04-29 09:44:16",440,165,327,161,312,7,9,29,16,4
"2034-02-16 12:43:59",1575,157,323,155,349,5,12,16,26,2
"2034-05-10 20:49:54",522,166,363,156,345,4,20,10,21,5
"2034-03-14 12:17:56",1358,147,317,173,356,3,12,14,47,3
"2034-05-20 09:12:57",522,150,329,147,338,7,9,20,9,5
"2034-03-18 09:50:18",500,179,366,165,374,7,9,18,16,3
"2034-05-04 17:35:09",1006,161,325,151,338,5,17,4,16,5
"2034-02-12 20:23:37",1488,180,390,148,307,1,20,12,89,2
"2034-04-15 19:08:48",726,131,285,96,302,7,19,15,39,4
"2034-07-02 13:00:18",257,144,318,137,305,1,13,2,15,7
"2034-04-20 18:29:48",1012,165,374,172,335,5,18,20,40,4
"2034-06-03 08:34:20",703,158,312,130,286,7,8,3,38,6
"2034-04-25 05:37:54",518,130,284,152,307,3,5,25,32,4
"2034-06-01 01:07:52",633,179,350,180,362,5,1,1,12,6
"2034-02-18 11:11:10",806,160,315,124,283,7,11,18,48,2
"2034-05-06 21:50:05",134,144,302,149,309,7,21,6,9,5
"2034-04-20 19:26:02",107,156,369,156,376,5,19,20,7,4
"2034-03-13 09:15:53",1124,125,397,79,303,2,9,13,105,3
"2034-02-23 12:48:35",1291,157,349,156,322,5,12,23,27,2
"2034-04-15 16:28:06",618,180,397,170,373,7,16,15,26,4
"2034-02-23 12:59:04",108,157,359,160,365,5,12,23,7,2
"2034-03-25 08:58:57",369,184,377,172,382,7,8,25,13,3
"2034-05-19 13:50:27",667,147,331,147,349,6,13,19,18,5
"2034-02-09 06:25:11",293,155,363,153,345,5,6,9,18,2
"2034-03-02 07:01:44",38,155,371,154,370,5,7,2,1,3
"2034-06-07 23:03:07",702,131,319,132,291,4,23,7,28,6
"2034-05-24 03:55:54",297,143,390,131,370,4,3,24,23,5
"2034-06-10 14:42:37",929,156,327,162,339,7,14,10,13,6
"2034-06-07 21:38:28",656,139,334,149,333,4,21,7,10,6
"2034-07-05 07:41:28",550,117,383,146,344,4,7,5,49,7
"2034-04-23 20:13:21",259,177,347,179,361,1,20,23,14,4
"2034-07-02 01:12:30",570,152,327,183,361,1,1,2,46,7
"2034-02-21 01:36:51",371,139,307,141,329,3,1,21,22,2
"2034-03-25 02:52:53",521,146,339,152,362,7,2,25,24,3
"2034-02-12 01:33:52",997,126,312,166,279,1,1,12,52,2
"2034-05-20 06:50:38",222,174,351,162,343,7,6,20,14,5
"2034-02-26 00:49:23",655,140,309,146,327,1,0,26,19,2
"2034-03-13 18:22:43",394,162,326,145,335,2,18,13,19,3
"2034-04-28 11:18:52",863,133,330,151,320,6,11,28,21,4
"2034-07-13 13:21:53",1633,115,386,139,317,5,13,13,73,7
"2034-01-18 22:42:25",206,125,285,128,289,4,22,18,5,1
"2034-01-30 02:38:54",319,148,305,159,311,2,2,30,13,1
"2034-05-14 06:43:43",718,159,324,129,284,1,6,14,50,5
"2034-01-14 01:14:39",781,159,312,161,342,7,1,14,30,1
"2034-04-30 16:55:10",408,157,348,157,377,1,16,30,29,4
"2034-06-29 20:23:54",81,160,335,163,331,5,20,29,5,6
"2034-06-12 23:21:17",1117,106,341,78,293,2,23,12,56,6
"2034-02-22 21:27:37",152,132,294,134,290,4,21,22,4,2
"2034-06-16 14:59:34",396,131,303,124,301,6,14,16,7,6
"2034-04-18 03:45:22",293,136,319,149,323,3,3,18,14,4
"2034-06-02 01:15:57",741,152,349,111,355,6,1,2,41,6
"2034-06-25 14:51:50",231,152,365,161,372,1,14,25,11,6
"2034-05-09 19:45:46",1224,147,331,91,306,3,19,9,61,5
"2034-06-04 10:32:56",342,156,346,158,366,1,10,4,20,6
"2034-03-05 14:02:17",1042,114,448,149,350,1,14,5,104,3
"2034-06-04 11:50:26",573,183,367,161,369,1,11,4,22,6
"2034-07-03 19:43:38",422,177,346,165,328,2,19,3,22,7
"2034-02-10 16:22:55",426,162,369,159,360,6,16,10,9,2
"2034-01-21 20:55:59",732,149,321,136,289,7,20,21,35,1
"2034-05-03 06:38:36",408,169,377,179,396,4,6,3,21,5
"2034-02-11 20:40:40",253,106,296,110,304,7,20,11,9,2
"2034-06-01 20:45:33",1187,169,346,133,297,5,20,1,61,6
"2034-02-27 20:21:06",287,156,343,160,335,2,20,27,9,2
"2034-02-11 19:22:32",270,155,371,161,372,7,19,11,6,2
"2034-02-13 02:27:14",591,136,321,158,373,2,2,13,56,2
"2034-02-08 18:49:21",988,150,335,164,362,4,18,8,30,2
"2034-05-23 11:06:17",1185,167,323,149,338,3,11,23,23,5
"2034-07-14 22:20:51",301,137,330,146,325,6,22,14,10,7
"2034-02-03 19:15:05",1189,159,339,136,354,6,19,3,27,2
"2034-02-09 22:51:27",318,168,332,174,349,5,22,9,18,2
"2034-02-24 18:20:00",497,148,305,162,321,6,18,24,21,2
"2034-05-17 18:11:17",1052,162,330,155,352,4,18,17,23,5
"2034-03-10 15:13:28",1897,142,322,40,264,6,15,10,117,3
"2034-05-21 18:36:34",352,138,318,148,309,1,18,21,13,5
"2034-04-03 17:29:02",555,151,332,131,325,2,17,3,21,4
"2034-06-30 12:58:08",659,155,314,134,295,6,12,30,28,6
"2034-05-25 20:00:00",544,150,337,140,311,5,20,25,28,5
"2034-06-01 06:33:20",353,154,325,145,336,5,6,1,14,6
"2034-04-17 03:35:46",778,157,329,121,283,2,3,17,58,4
"2034-06-16 20:15:18",214,149,322,156,322,6,20,16,7,6
"2034-05-23 01:34:25",550,153,328,128,315,3,1,23,28,5
"2034-05-05 07:02:00",161,154,325,154,332,6,7,5,7,5
"2034-07-03 18:45:56",656,130,323,121,289,2,18,3,35,7
"2034-05-23 12:22:46",1859,122,441,150,344,3,12,23,101,5
"2034-05-16 15:58:22",477,155,325,146,339,3,15,16,17,5
"2034-05-04 17:57:35",598,148,341,155,350,5,17,4,11,5
"2034-02-04 12:32:39",246,159,334,151,324,7,12,4,13,2
"2034-04-12 21:13:32",394,163,342,177,342,4,21,12,14,4
"2034-02-19 17:18:29",703,148,339,161,309,1,17,19,33,2
"2034-06-27 08:30:10",935,135,295,144,326,3,8,27,32,6
"2034-03-27 19:41:27",2189,150,348,48,317,2,19,27,107,3
"2034-04-27 00:30:39",424,142,322,151,350,5,0,27,29,4
"2034-03-11 20:38:51",475,159,340,163,371,7,20,11,31,3
"2034-04-09 17:26:25",328,144,312,143,319,1,17,9,7,4
"2034-01-23 00:17:06",487,133,317,129,329,2,0,23,13,1
"2034-04-03 13:51:48",612,192,398,166,364,2,13,3,43,4
"2034-05-11 14:04:45",1152,146,337,155,362,5,14,11,27,5
"2034-02-27 14:06:59",524,155,339,167,364,2,14,27,28,2
"2034-02-19 00:49:57",712,127,322,150,343,1,0,19,31,2
"2034-05-02 09:27:14",471,137,374,132,350,3,9,2,25,5
"2034-04-13 23:10:05",287,168,338,160,324,5,23,13,16,4
"2034-03-26 15:54:10",1294,122,441,146,313,1,15,26,130,3
"2034-06-08 15:35:24",223,157,330,156,332,5,15,8,2,6
"2034-01-23 01:50:38",963,169,343,192,397,2,1,23,59,1
"2034-01-15 23:01:31",1368,-35,464,102,307,1,23,15,208,1
"2034-01-22 12:48:34",1034,157,310,168,369,1,12,22,60,1
"2034-06-12 15:41:52",948,137,314,112,305,2,15,12,27,6
"2034-07-13 11:46:24",447,162,365,178,352,5,11,13,21,7
"2034-04-14 11:20:43",807,169,369,160,350,6,11,14,21,4
"2034-05-08 15:49:35",477,175,344,190,370,2,15,8,30,5
"2034-03-09 18:48:17",1559,174,345,133,305,5,18,9,57,3
"2034-04-07 05:57:56",327,143,331,154,332,6,5,7,11,4
"2034-03-24 12:15:20",1146,155,307,156,336,6,12,24,29,3
"2034-07-13 05:22:46",721,157,365,130,290,5,5,13,80,7
"2034-04-18 12:45:07",419,154,345,156,353,3,12,18,8,4
"2034-02-25 07:30:42",1024,100,292,142,320,7,7,25,50,2
"2034-06-02 19:56:02",247,155,364,147,357,6,19,2,11,6
"2034-02-10 17:01:25",771,164,370,179,343,6,17,10,31,2
"2034-01-27 21:53:06",899,152,314,175,359,6,21,27,51,1
"2034-05-09 06:01:12",369,159,328,162,359,3,6,9,31,5
"2034-03-20 23:05:23",420,193,373,177,348,2,23,20,30,3
"2034-07-11 22:38:33",684,164,360,146,352,3,22,11,20,7
"2034-03-27 13:08:08",663,152,327,137,293,2,13,27,37,3
"2034-06-04 14:02:58",429,134,353,145,366,1,14,4,17,6
"2034-07-07 11:33:10",552,147,339,151,335,6,11,7,6,7
"2034-06-29 18:28:40",694,160,360,170,342,5,18,29,21,6
"2034-05-18 07:54:15",1128,149,355,131,288,5,7,18,69,5
"2034-04-10 04:24:46",204,141,327,148,328,2,4,10,7,4
"2034-01-17 14:27:18",1782,-35,463,83,294,3,14,17,206,1
"2034-04-17 10:16:18",235,191,370,184,360,2,10,17,12,4
"2034-06-25 23:05:24",526,135,315,144,317,1,23,25,9,6
"2034-01-31 01:52:48",775,86,300,106,345,3,1,31,49,1
"2034-04-04 17:58:31",749,160,351,152,337,3,17,4,16,4
"2034-03-11 20:13:42",655,152,326,135,322,7,20,11,17,3
"2034-03-06 18:46:32",572,128,316,151,336,2,18,6,30,3
"2034-05-25 21:45:35",538,134,324,150,344,5,21,25,26,5
"2034-01-25 05:37:15",1671,-36,468,82,297,4,5,25,208,1
"2034-03-06 14:58:36",247,147,350,157,360,2,14,6,14,3
"2034-03-14 22:44:07",899,142,320,90,291,3,22,14,60,3
"2034-06-24 14:46:06",252,163,371,168,372,7,14,24,5,6
"2034-07-09 10:17:04",936,156,369,153,324,1,10,9,45,7
"2034-01-26 23:21:27",1437,131,285,134,392,5,23,26,107,1
"2034-06-10 22:57:29",802,151,345,158,336,7,22,10,11,6
"2034-01-30 12:17:15",447,145,327,157,348,2,12,30,24,1
"2034-02-06 20:49:17",424,131,319,126,306,2,20,6,14,2
"2034-02-09 22:29:55",132,143,321,141,314,5,22,9,7,2
"2034-07-07 21:43:20",312,142,330,149,338,6,21,7,11,7
"2034-03-05 12:59:02",235,142,326,137,317,1,12,5,10,3
"2034-06-26 12:33:15",305,139,305,139,319,2,12,26,14,6
"2034-05-13 15:54:08",507,171,371,178,357,7,15,13,16,5
"2034-05-16 20:32:12",217,130,310,131,320,3,20,16,10,5
"2034-07-06 11:56:40",397,160,351,152,350,5,11,6,8,7
"2034-04-29 23:45:41",1078,134,314,88,317,7,23,29,46,4
"2034-06-07 08:06:38",355,152,342,155,357,4,8,7,15,6
"2034-07-11 23:56:02",1178,136,304,159,363,3,23,11,63,7
"2034-02-27 00:06:01",402,128,314,139,326,2,0,27,16,2
"2034-02-23 08:06:14",521,159,328,153,322,5,8,23,8,2
"2034-05-01 20:10:30",534,141,321,155,353,2,20,1,35,5
"2034-07-11 07:39:52",521,134,325,142,301,3,7,11,25,7
"2034-03-15 11:00:16",1339,155,347,138,293,4,11,15,57,3
"2034-06-20 11:41:35",489,133,287,135,303,3,11,20,16,6
"2034-04-21 21:38:57",1272,137,304,182,372,6,21,21,82,4
"2034-03-26 11:19:27",1201,160,346,153,323,1,11,26,24,3
"2034-04-16 02:20:42",367,163,331,142,330,1,2,16,21,4
"2034-03-31 10:01:14",1448,159,327,162,370,6,10,31,43,3
"2034-03-07 13:35:10",948,113,447,47,372,3,13,7,100,3
"2034-04-06 00:22:54",73,146,338,149,343,5,0,6,6,4
"2034-05-10 22:33:21",109,153,340,153,343,4,22,10,3,5
"2034-04-11 14:27:54",1427,122,441,132,313,3,14,11,128,4
"2034-04-07 09:19:56",1452,154,369,150,335,6,9,7,34,4
"2034-03-20 23:04:14",1093,126,315,160,332,2,23,20,38,3
"2034-02-24 12:36:48",1464,208,403,165,369,6,12,24,55,2
"2034-02-13 15:09:05",1413,150,304,130,313,2,15,13,22,2
"2034-06-16 16:03:13",1190,162,354,149,330,6,16,16,27,6
"2034-04-05 19:51:46",507,167,375,177,395,4,19,5,22,4
"2034-03-02 06:22:36",2274,-35,463,48,290,5,6,2,192,3
"2034-04-27 08:40:01",347,141,332,139,321,5,8,27,11,4
"2034-05-28 15:54:14",246,149,329,148,338,1,15,28,9,5
"2034-03-02 17:40:06",1719,120,443,144,331,5,17,2,115,3
"2034-04-16 09:08:47",497,151,344,153,324,1,9,16,20,4
"2034-03-03 11:06:18",1471,171,335,145,320,6,11,3,30,3
"2034-05-05 23:22:11",24,132,321,132,321,6,23,5,0,5
"2034-05-31 11:07:19",2149,121,443,147,322,4,11,31,124,5
"2034-04-02 20:09:19",876,146,314,127,315,1,20,2,19,4
"2034-04-28 23:35:20",192,143,323,133,319,6,23,28,11,4
"2034-04-04 15:29:31",863,162,364,154,338,3,15,4,27,4
"2034-06-26 12:42:34",224,189,369,182,361,2,12,26,11,6
"2034-02-25 11:29:06",746,150,337,148,323,7,11,25,14,2
"2034-05-31 07:29:27",430,157,348,177,365,4,7,31,26,5
"2034-03-02 20:20:34",413,172,334,157,339,5,20,2,16,3
"2034-05-08 03:14:58",1445,150,338,84,337,2,3,8,66,5
"2034-04-18 21:12:00",236,166,341,171,333,3,21,18,9,4
"2034-04-28 14:00:34",203,182,367,176,361,6,14,28,8,4
"2034-01-27 08:38:56",201,151,305,151,310,6,8,27,5,1
"2034-05-09 06:44:13",243,155,325,156,327,3,6,9,2,5
"2034-04-18 13:39:55",1129,146,323,147,339,3,13,18,16,4
"2034-07-10 00:56:33",757,125,314,154,323,2,0,10,30,7
"2034-04-23 21:00:49",707,138,325,151,309,1,21,23,21,4
"2034-03-28 09:09:55",710,149,338,150,320,3,9,28,18,3
"2034-05-17 08:35:07",649,139,328,121,293,4,8,17,39,5
"2034-02-06 14:37:08",583,149,353,163,360,2,14,6,16,2
"2034-06-18 23:00:45",170,179,357,180,365,1,23,18,8,6
"2034-04-30 22:28:28",214,153,310,145,308,1,22,30,8,4
"2034-03-01 22:47:05",183,148,352,154,358,4,22,1,8,3
"2034-07-08 03:47:23",944,148,312,95,348,7,3,8,64,7
"2034-03-23 09:47:40",615,173,344,162,356,5,9,23,16,3
"2034-03-20 11:37:35",151,141,328,142,331,2,11,20,3,3
"2034-03-16 18:29:09",159,135,315,127,321,5,18,16,10,3
"2034-05-27 21:02:48",493,131,304,122,312,7,21,27,12,5
"2034-06-01 17:41:31",1117,145,328,126,312,5,17,1,25,6
"2034-01-17 21:25:09",682,184,360,194,397,3,21,17,38,1
"2034-03-27 19:13:25",197,171,376,170,380,2,19,27,4,3
"2034-02-10 17:03:53",182,144,306,135,301,6,17,10,10,2
"2034-03-01 21:00:59",1085,138,302,162,370,4,21,1,72,3
"2034-01-22 14:13:04",449,141,325,148,337,1,14,22,14,1
"2034-04-24 18:39:34",365,141,321,147,341,2,18,24,21,4
"2034-05-27 23:07:50",1074,157,310,175,389,7,23,27,81,5
"2034-05-19 07:54:29",730,155,355,154,370,6,7,19,15,5
"2034-06-25 22:54:34",1225,175,346,134,382,1,22,25,55,6
"2034-05-23 19:31:39",861,158,351,153,315,3,19,23,36,5
"2034-04-09 19:49:43",97,171,350,177,344,1,19,9,8,4
"2034-04-28 18:28:42",368,128,318,140,307,6,18,28,16,4
"2034-05-16 19:02:45",378,136,312,128,302,3,19,16,13,5
"2034-04-28 09:10:45",920,164,324,146,322,6,9,28,18,4
"2034-06-16 11:18:04",500,161,319,145,321,6,11,16,16,6
"2034-03-11 14:45:44",346,158,332,155,339,7,14,11,8,3
"2034-05-25 20:51:25",406,153,343,145,328,5,20,25,17,5
"2034-07-08 06:03:23",218,125,318,134,322,7,6,8,10,7
"2034-03-16 13:28:07",241,150,349,151,350,5,13,16,1,3
"2034-06-11 16:25:11",877,171,343,148,328,1,16,11,27,6
"2034-01-25 14:02:56",510,169,377,170,375,4,14,25,2,1
"2034-07-03 12:55:46",310,191,387,181,372,2,12,3,18,7
"2034-03-23 12:27:47",233,163,367,167,368,5,12,23,4,3
"2034-03-20 08:21:20",585,127,296,124,293,2,8,20,4,3
"2034-05-13 11:01:52",554,152,335,158,320,7,11,13,16,5
"2034-06-21 10:31:26",364,145,323,134,321,4,10,21,11,6
"2034-04-14 11:08:55",1495,165,340,129,299,6,11,14,55,4
"2034-04-19 13:22:40",344,-35,456,-8,461,4,13,19,27,4
"2034-05-11 09:24:41",364,156,328,149,333,5,9,11,9,5
"2034-05-27 15:28:20",2237,103,301,148,302,7,15,27,45,5
"2034-05-20 00:15:27",1288,154,311,112,335,7,0,20,48,5
"2034-07-02 02:51:30",382,135,317,140,306,1,2,2,12,7
"2034-06-10 13:37:05",365,162,320,160,334,7,13,10,14,6
"2034-04-05 21:33:19",1704,-30,463,167,330,4,21,5,238,4
"2034-07-08 05:32:13",337,154,324,145,342,7,5,8,20,7
"2034-02-18 07:04:26",192,157,355,152,343,7,7,18,13,2
"2034-04-29 12:09:15",548,152,338,157,352,7,12,29,15,4
"2034-06-29 08:05:00",1023,155,366,155,340,5,8,29,26,6
"2034-06-06 11:59:11",718,167,363,159,347,3,11,6,18,6
"2034-03-17 20:27:37",516,157,336,176,342,6,20,17,20,3
"2034-03-18 15:46:30",648,158,347,172,331,7,15,18,21,3
"2034-01-20 21:14:05",474,149,339,161,340,6,21,20,12,1
"2034-06-12 14:42:42",223,146,338,139,325,2,14,12,15,6
"2034-06-09 18:57:01",360,161,345,163,359,6,18,9,14,6
"2034-07-11 00:18:01",174,144,316,152,315,3,0,11,8,7
"2034-02-03 17:35:07",684,168,341,149,344,6,17,3,19,2
"2034-02-23 21:05:50",576,150,346,151,346,5,21,23,1,2
"2034-03-17 08:48:12",273,160,336,170,330,6,8,17,12,3
"2034-02-01 08:59:27",332,144,339,152,344,4,8,1,9,2
"2034-01-20 19:14:02",752,160,315,150,336,6,19,20,23,1
"2034-03-04 10:35:23",551,165,333,152,337,7,10,4,14,3
"2034-05-24 10:29:49",406,154,331,155,321,4,10,24,10,5
"2034-03-18 10:58:59",300,169,367,164,363,7,10,18,6,3
"2034-07-01 15:52:44",3309,-29,457,150,328,7,15,1,221,7
"2034-03-03 08:59:23",2187,136,370,155,339,6,8,3,36,3
"2034-02-25 02:08:24",284,153,309,137,319,7,2,25,19,2
"2034-03-30 19:51:47",1739,-36,468,55,515,5,19,30,102,3
"2034-07-14 10:45:15",822,142,314,133,332,6,10,14,20,7
"2034-01-21 14:39:01",578,173,376,172,347,7,14,21,29,1
"2034-05-21 09:29:35",1271,92,315,147,318,1,9,21,55,5
"2034-03-17 09:47:56",1206,147,304,158,338,6,9,17,36,3
"2034-06-12 20:30:27",117,147,314,152,310,2,20,12,6,6
"2034-05-12 02:55:34",854,126,314,56,472,6,2,12,173,5
"2034-04-17 02:12:21",11,205,408,205,408,2,2,17,0,4
"2034-03-28 20:04:11",600,162,328,139,336,3,20,28,24,3
"2034-05-08 15:00:19",98,166,365,169,372,2,15,8,8,5
"2034-02-12 14:34:52",1270,161,337,120,442,1,14,12,113,2
"2034-05-03 15:12:39",278,150,331,143,314,4,15,3,18,5
"2034-04-25 13:12:36",416,180,351,168,343,3,13,25,14,4
"2034-03-22 16:13:12",367,140,303,134,311,4,16,22,10,3
"2034-01-25 13:43:10",395,173,344,181,364,4,13,25,22,1
"2034-04-15 21:16:20",144,161,367,155,373,7,21,15,8,4
"2034-06-08 14:10:25",230,134,291,147,303,5,14,8,18,6
"2034-01-28 15:31:10",222,156,350,150,352,7,15,28,6,1
"2034-06-21 21:46:49",1013,135,299,147,353,4,21,21,55,6
"2034-02-01 22:55:40",793,158,338,166,369,4,22,1,32,2
"2034-05-31 09:58:00",992,154,324,150,345,4,9,31,21,5
"2034-03-25 18:10:43",411,160,322,164,332,7,18,25,11,3
"2034-04-06 13:17:27",282,156,342,151,333,5,13,6,10,4
"2034-02-01 03:04:12",1074,155,324,122,440,4,3,1,121,2
"2034-02-28 12:11:30",345,144,315,140,328,3,12,28,14,2
"2034-01-19 10:07:16",451,147,339,157,346,5,10,19,12,1
"2034-01-25 07:28:19",381,162,367,152,345,4,7,25,24,1
"2034-01-31 09:13:47",380,162,366,151,358,3,9,31,14,1
"2034-04-14 10:11:45",183,159,328,160,327,6,10,14,1,4
"2034-04-25 13:22:29",226,152,331,157,336,3,13,25,7,4
"2034-05-10 07:03:05",2734,-34,463,170,350,4,7,10,233,5
"2034-04-22 13:27:30",547,131,311,159,309,7,13,22,28,4
"2034-06-28 16:47:30",432,156,369,172,353,4,16,28,23,6
"2034-03-02 08:42:35",402,162,326,170,335,5,8,2,12,3
"2034-01-21 08:46:12",636,139,330,155,310,7,8,21,26,1
"2034-02-25 13:30:28",1650,160,340,112,448,7,13,25,118,2
"2034-05-22 01:46:36",965,153,303,160,352,2,1,22,50,5
"2034-05-12 09:40:47",684,154,369,150,346,6,9,12,23,5
"2034-03-09 09:47:22",599,159,358,169,375,5,9,9,20,3
"2034-02-25 21:18:34",128,166,374,160,363,7,21,25,13,2
"2034-01-23 21:24:22",477,132,321,142,303,2,21,23,21,1
"2034-04-12 16:35:56",1953,160,361,158,325,4,16,12,36,4
"2034-05-11 09:32:54",1728,147,303,160,355,5,9,11,54,5
"2034-05-04 18:30:43",838,173,342,168,322,5,18,4,21,5
"2034-05-08 23:16:38",287,142,336,131,331,2,23,8,12,5
"2034-06-03 20:01:12",485,131,314,126,305,7,20,3,10,6
"2034-04-12 15:14:21",1733,151,349,138,300,4,15,12,51,4
"2034-05-19 20:16:21",1125,167,371,150,323,6,20,19,51,5
"2034-03-09 16:39:38",1264,154,317,190,369,5,16,9,63,3
"2034-06-11 18:17:42",311,132,306,121,294,1,18,11,16,6
