pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,Month_
"2034-04-24 01:16:17",656,72,329,72,327,2,1,24,2,4
"2034-05-17 12:01:48",401,171,340,176,355,4,12,17,16,5
"2034-06-11 10:03:58",267,132,326,141,333,1,10,11,11,6
"2034-07-05 22:12:41",1059,142,313,177,357,4,22,5,56,7
"2034-06-27 14:12:20",389,138,305,130,298,3,14,27,11,6
"2034-03-21 23:56:18",124,154,363,161,377,3,23,21,16,3
"2034-06-03 18:40:27",315,135,366,134,366,7,18,3,1,6
"2034-04-10 01:44:34",1410,152,307,137,392,2,1,10,86,4
"2034-04-05 23:34:05",449,147,332,133,350,4,23,5,23,4
"2034-05-28 15:03:25",304,174,357,164,358,1,15,28,10,5
"2034-04-22 13:01:48",1028,147,344,152,324,7,13,22,21,4
"2034-03-21 15:52:01",690,160,344,182,359,3,15,21,27,3
"2034-07-12 20:30:38",648,154,310,131,306,4,20,12,23,7
"2034-05-12 18:13:04",1035,125,313,148,349,6,18,12,43,5
"2034-06-10 04:10:28",255,141,385,149,376,7,4,10,12,6
"2034-03-29 07:00:01",1156,156,358,132,287,4,7,29,75,3
"2034-04-05 15:19:15",548,148,318,161,312,4,15,5,14,4
"2034-05-21 21:06:28",757,152,327,155,307,1,21,21,20,5
"2034-06-07 06:27:35",352,159,328,173,335,4,6,7,16,6
"2034-06-17 00:04:51",1869,186,374,135,383,7,0,17,52,6
"2034-04-19 21:12:49",359,155,326,142,305,4,21,19,25,4
"2034-04-07 19:22:23",151,-16,445,-30,457,6,19,7,18,4
"2034-03-31 07:58:22",192,148,326,148,332,6,7,31,6,3
"2034-03-22 17:00:48",265,184,356,188,368,4,17,22,13,3
"2034-04-15 20:25:28",237,161,344,168,345,7,20,15,7,4
"2034-06-21 13:13:55",831,160,329,218,412,4,13,21,101,6
"2034-07-05 22:08:58",624,158,339,185,358,4,22,5,33,7
"2034-04-02 17:24:32",468,159,369,146,343,1,17,2,29,4
"2034-06-26 23:44:35",808,122,441,152,343,2,23,26,102,6
"2034-04-25 15:41:47",223,155,332,157,336,3,15,25,4,4
"2034-04-18 16:21:29",700,157,363,179,361,3,16,18,22,4
"2034-07-11 22:57:52",441,184,360,183,383,3,22,11,23,7
"2034-05-20 00:22:26",667,128,317,152,329,7,0,20,27,5
"2034-01-22 15:45:40",327,133,331,144,321,1,15,22,15,1
"2034-03-22 08:13:18",420,176,348,168,364,4,8,22,18,3
"2034-06-26 12:23:27",347,156,358,161,379,2,12,26,22,6
"2034-05-24 11:05:36",468,162,313,147,318,4,11,24,16,5
"2034-04-29 11:49:38",2214,162,340,115,444,7,11,29,114,4
"2034-06-21 21:52:20",1060,149,325,118,350,4,21,21,40,6
"2034-07-06 20:01:22",1650,153,361,145,300,5,20,6,62,7
"2034-05-21 12:26:29",460,156,368,148,340,1,12,21,29,5
"2034-03-02 14:09:51",438,152,342,144,328,5,14,2,16,3
"2034-04-27 23:04:25",1160,125,285,93,338,5,23,27,62,4
"2034-07-01 17:06:51",196,157,347,163,360,7,17,1,14,7
"2034-02-18 09:56:59",125,140,325,135,318,7,9,18,9,2
"2034-05-21 15:27:14",336,155,351,155,340,1,15,21,11,5
"2034-02-10 20:52:18",242,138,315,132,313,6,20,10,6,2
"2034-03-04 06:58:08",195,152,328,152,339,7,6,4,11,3
"2034-03-05 01:01:40",69,131,311,132,310,1,1,5,1,3
"2034-03-25 07:49:20",341,154,323,143,318,7,7,25,12,3
"2034-05-02 06:59:35",474,160,329,159,356,3,6,2,27,5
"2034-04-01 10:12:19",1330,134,310,167,322,7,10,1,35,4
"2034-02-17 22:46:13",298,145,324,150,338,6,22,17,15,2
"2034-01-24 14:32:06",423,140,318,155,309,3,14,24,17,1
"2034-05-08 06:48:21",409,147,346,158,378,2,6,8,34,5
"2034-01-31 13:31:24",409,167,323,147,318,3,13,31,21,1
"2034-03-18 18:46:02",472,192,374,185,383,7,18,18,11,3
"2034-05-17 18:00:56",1196,145,319,87,307,4,18,17,59,5
"2034-07-08 23:32:03",1131,140,315,157,361,7,23,8,49,7
"2034-03-30 08:22:28",2691,-35,463,118,383,5,8,30,173,3
"2034-06-12 23:42:25",1908,-29,457,161,333,2,23,12,227,6
"2034-05-13 09:28:41",768,155,376,149,331,7,9,13,45,5
"2034-01-15 04:09:03",76,67,350,62,348,1,4,15,5,1
"2034-01-29 22:54:05",538,176,361,148,348,1,22,29,31,1
"2034-05-03 00:28:52",467,157,348,169,389,4,0,3,43,5
"2034-03-24 11:50:57",57,162,372,159,375,6,11,24,4,3
"2034-02-19 23:10:15",473,163,342,176,347,1,23,19,14,2
"2034-03-10 17:25:50",522,165,339,180,357,6,17,10,23,3
"2034-03-02 21:14:49",401,154,350,171,344,5,21,2,18,3
"2034-05-05 16:19:35",606,170,324,161,327,6,16,5,9,5
"2034-05-26 21:21:24",607,137,301,151,327,6,21,26,30,5
"2034-06-28 04:51:13",702,132,331,181,379,4,4,28,69,6
"2034-02-02 04:21:06",73,156,322,161,325,5,4,2,6,2
"2034-05-16 22:17:43",138,145,325,146,332,3,22,16,7,5
"2034-06-10 23:46:42",527,152,327,149,347,7,23,10,20,6
"2034-01-29 14:56:24",981,154,306,135,317,1,14,29,22,1
"2034-01-21 01:37:08",322,153,322,169,336,7,1,21,21,1
"2034-01-29 15:28:12",466,152,323,152,305,1,15,29,18,1
"2034-01-29 12:32:55",416,161,372,159,354,1,12,29,18,1
"2034-02-10 10:37:54",441,154,346,160,343,6,10,10,7,2
"2034-06-05 17:03:17",1796,161,329,113,334,2,17,5,48,6
"2034-05-10 17:00:44",321,155,351,159,344,4,17,10,8,5
"2034-03-22 19:16:39",870,145,340,110,340,4,19,22,35,3
"2034-05-16 11:44:42",783,157,323,141,337,3,11,16,21,5
"2034-03-01 11:36:53",658,183,355,168,325,4,11,1,34,3
"2034-04-03 13:33:13",782,173,355,149,358,2,13,3,24,4
"2034-04-22 08:29:18",456,155,366,141,340,7,8,22,30,4
"2034-07-07 08:03:55",381,147,336,154,342,6,8,7,9,7
"2034-02-07 09:46:14",1675,160,365,158,333,3,9,7,32,2
"2034-06-05 23:41:37",552,161,378,130,367,2,23,5,33,6
"2034-06-27 21:03:59",327,146,341,133,318,3,21,27,26,6
"2034-05-26 08:11:54",379,183,361,191,371,6,8,26,13,5
"2034-03-16 22:52:44",287,140,326,148,343,5,22,16,19,3
"2034-06-30 22:29:23",240,137,301,146,305,6,22,30,10,6
"2034-03-05 19:34:38",600,95,309,102,329,1,19,5,21,3
"2034-02-04 00:30:49",761,174,345,141,296,7,0,4,59,2
"2034-04-15 21:39:00",612,131,323,125,314,7,21,15,11,4
"2034-02-17 21:48:27",896,114,447,154,371,6,21,17,86,2
"2034-03-14 18:15:11",653,143,329,160,340,3,18,14,20,3
"2034-02-25 10:11:55",77,133,305,134,302,7,10,25,3,2
"2034-05-04 02:27:54",159,188,390,188,397,5,2,4,7,5
"2034-01-16 06:23:39",477,170,330,187,360,2,6,16,34,1
"2034-04-25 17:03:12",400,161,337,154,326,3,17,25,13,4
"2034-03-25 17:21:27",228,150,316,149,306,7,17,25,10,3
"2034-03-27 16:36:06",707,137,328,151,349,2,16,27,25,3
"2034-03-07 10:52:36",536,160,358,160,358,3,10,7,0,3
"2034-05-21 18:02:36",686,163,344,159,364,1,18,21,20,5
"2034-03-14 15:45:52",349,152,354,143,337,3,15,14,19,3
"2034-03-05 23:24:49",428,152,320,161,331,1,23,5,14,3
"2034-03-29 21:04:13",526,157,323,144,341,4,21,29,22,3
"2034-03-14 23:48:31",1658,113,448,69,714,3,23,14,270,3
"2034-05-08 11:20:46",599,159,328,175,360,2,11,8,36,5
"2034-01-30 02:29:53",304,149,339,165,341,2,2,30,16,1
"2034-06-02 17:59:21",1871,169,375,139,322,6,17,2,61,6
"2034-04-15 14:45:55",1299,173,375,162,315,7,14,15,61,4
"2034-04-30 16:05:22",723,144,334,156,351,1,16,30,21,4
"2034-01-25 21:37:10",1018,131,297,159,366,4,21,25,74,1
"2034-02-28 09:02:33",150,160,329,155,333,3,9,28,6,2
"2034-06-15 16:58:06",532,171,371,175,360,5,16,15,12,6
"2034-01-26 12:42:01",1294,170,336,137,332,5,12,26,33,1
"2034-03-30 17:46:29",881,145,342,156,309,5,17,30,35,3
"2034-04-17 00:18:37",248,138,395,145,391,2,0,17,8,4
"2034-07-01 22:26:44",1055,174,350,153,350,7,22,1,21,7
"2034-04-09 19:57:32",316,161,364,148,340,1,19,9,27,4
"2034-04-17 14:18:19",683,142,308,126,323,2,14,17,22,4
"2034-07-01 09:36:51",384,161,365,173,356,7,9,1,15,7
"2034-05-27 22:06:38",847,159,314,133,318,7,22,27,26,5
"2034-03-10 20:33:10",183,162,334,162,327,6,20,10,7,3
"2034-02-10 21:49:55",185,153,351,160,360,6,21,10,11,2
"2034-06-15 16:51:48",999,163,329,135,323,5,16,15,29,6
"2034-03-06 02:20:30",362,146,310,129,305,2,2,6,18,3
"2034-03-21 08:52:11",488,149,343,161,361,3,8,21,22,3
"2034-05-16 23:01:43",889,181,365,138,364,3,23,16,43,5
"2034-04-04 22:09:48",217,182,353,172,344,3,22,4,13,4
"2034-05-30 20:28:15",248,141,313,154,313,3,20,30,13,5
"2034-03-08 11:41:59",309,151,336,153,341,4,11,8,5,3
"2034-06-17 08:23:15",2066,187,362,121,441,7,8,17,103,6
"2034-03-04 11:45:56",415,169,368,180,352,7,11,4,19,3
"2034-07-09 14:06:00",71,170,373,173,378,1,14,9,6,7
"2034-06-15 05:12:38",661,145,342,114,446,5,5,15,109,6
"2034-05-16 15:56:11",429,151,323,158,345,3,15,16,23,5
"2034-01-27 17:59:20",282,130,313,116,318,6,17,27,15,1
"2034-03-01 04:02:41",143,150,356,158,373,4,4,1,19,3
"2034-02-17 15:04:37",582,161,309,154,319,6,15,17,12,2
"2034-03-24 20:26:59",910,144,334,136,383,6,20,24,50,3
"2034-05-16 15:10:34",176,150,316,144,309,3,15,16,9,5
"2034-03-25 15:31:19",222,161,337,164,338,7,15,25,3,3
"2034-04-29 21:53:35",431,159,331,150,345,7,21,29,17,4
"2034-03-11 23:53:10",350,158,313,160,324,7,23,11,11,3
"2034-03-06 18:53:08",482,166,342,168,328,2,18,6,14,3
"2034-05-24 09:35:52",173,153,315,155,321,4,9,24,6,5
"2034-05-10 17:01:54",335,154,332,144,332,4,17,10,10,5
"2034-05-02 00:17:16",613,162,314,138,327,3,0,2,27,5
"2034-03-14 14:51:07",454,160,366,167,364,3,14,14,7,3
"2034-04-20 13:42:18",1075,140,319,151,331,5,13,20,16,4
"2034-03-16 08:15:37",288,144,326,143,326,5,8,16,1,3
"2034-04-03 17:07:34",405,162,372,168,345,2,17,3,28,4
"2034-05-22 02:03:30",1427,140,306,113,342,2,2,22,45,5
"2034-04-26 23:45:31",683,145,307,102,298,4,23,26,44,4
"2034-01-30 13:06:47",559,168,377,155,345,2,13,30,35,1
"2034-06-28 14:56:47",224,141,327,144,334,4,14,28,8,6
"2034-04-16 15:24:52",918,143,307,127,316,1,15,16,18,4
"2034-05-11 10:26:06",514,157,336,164,338,5,10,11,7,5
"2034-06-07 22:03:29",190,159,374,168,378,4,22,7,10,6
"2034-04-07 19:16:24",731,132,293,99,288,6,19,7,33,4
"2034-07-08 09:02:58",1137,157,352,159,329,7,9,8,23,7
"2034-04-08 16:18:25",611,151,364,178,350,7,16,8,30,4
"2034-01-25 13:44:13",979,154,369,162,343,4,13,25,27,1
"2034-05-18 11:42:12",822,151,367,154,351,5,11,18,16,5
"2034-05-08 16:30:53",1095,151,337,122,284,2,16,8,60,5
"2034-05-09 14:27:42",352,154,350,144,340,3,14,9,14,5
"2034-02-03 12:13:01",7,-29,457,-30,457,6,12,3,1,2
"2034-02-24 09:02:04",828,156,358,143,339,6,9,24,23,2
"2034-06-26 17:25:18",229,159,314,146,322,2,17,26,15,6
"2034-04-18 15:42:46",213,122,441,125,425,3,15,18,16,4
"2034-02-19 18:17:44",937,132,307,154,325,1,18,19,28,2
"2034-07-07 16:49:11",703,159,332,160,345,6,16,7,13,7
"2034-02-02 08:06:06",80,156,308,158,313,5,8,2,5,2
"2034-04-07 17:23:56",68,174,390,172,387,6,17,7,4,4
"2034-06-17 23:47:57",789,164,379,152,330,7,23,17,50,6
"2034-05-11 09:46:54",1064,172,349,154,346,5,9,11,18,5
"2034-04-25 08:04:11",470,145,312,158,313,3,8,25,13,4
"2034-04-09 22:51:07",229,150,304,146,309,1,22,9,6,4
"2034-03-23 14:26:33",672,158,339,159,355,5,14,23,16,3
"2034-05-15 14:46:36",590,184,359,164,338,2,14,15,29,5
"2034-02-27 20:51:57",338,142,324,133,313,2,20,27,14,2
"2034-05-22 01:09:27",466,162,333,141,337,2,1,22,21,5
"2034-06-25 18:51:18",538,149,306,133,298,1,18,25,18,6
"2034-02-01 10:15:48",2090,195,378,152,333,4,10,1,62,2
"2034-01-24 15:58:48",113,162,374,158,372,3,15,24,4,1
"2034-06-27 18:54:38",442,132,294,145,311,3,18,27,21,6
"2034-03-07 20:58:16",535,153,341,157,371,3,20,7,30,3
"2034-01-31 22:10:09",1035,150,335,207,398,3,22,31,85,1
"2034-07-09 22:32:36",382,135,308,136,295,1,22,9,13,7
"2034-06-23 18:23:32",934,120,288,59,297,6,18,23,62,6
"2034-01-31 19:38:15",960,153,327,192,373,3,19,31,60,1
"2034-02-10 20:51:43",533,168,343,181,364,6,20,10,25,2
"2034-03-21 23:12:47",518,167,342,152,371,3,23,21,33,3
"2034-05-06 07:30:55",229,170,377,162,376,7,7,6,8,5
"2034-02-26 17:56:11",403,57,366,49,363,1,17,26,9,2
"2034-02-08 21:36:40",749,157,157,167,372,4,21,8,215,2
"2034-05-01 01:57:45",846,159,330,175,390,2,1,1,62,5
"2034-05-25 08:18:58",369,163,341,150,333,5,8,25,15,5
"2034-06-15 19:50:56",273,155,367,166,382,5,19,15,19,6
"2034-03-19 00:14:11",1124,110,352,131,331,1,0,19,30,3
"2034-04-30 23:34:00",960,92,314,134,326,1,23,30,44,4
"2034-04-22 21:31:53",188,192,372,183,373,7,21,22,9,4
"2034-07-09 07:29:08",308,145,335,159,364,1,7,9,32,7
"2034-01-22 06:01:36",404,156,324,130,291,1,6,22,42,1
"2034-02-26 13:22:10",264,160,362,169,374,1,13,26,15,2
"2034-04-23 02:21:11",770,165,376,140,386,1,2,23,27,4
"2034-04-26 13:37:04",616,159,314,154,330,4,13,26,17,4
"2034-02-15 18:41:59",682,168,374,166,341,4,18,15,33,2
"2034-03-05 19:42:19",545,156,329,155,343,1,19,5,14,3
"2034-03-27 21:18:52",359,168,345,152,367,2,21,27,27,3
"2034-05-13 05:43:10",418,154,330,158,363,7,5,13,33,5
"2034-04-27 13:00:53",785,148,340,129,285,5,13,27,58,4
"2034-07-12 20:36:37",1128,114,448,123,291,4,20,12,157,7
"2034-02-17 23:56:01",404,129,321,129,309,6,23,17,12,2
"2034-04-01 22:48:12",227,168,342,162,341,7,22,1,6,4
"2034-06-13 18:01:12",612,155,326,156,350,3,18,13,24,6
"2034-03-08 17:47:53",2897,131,313,182,365,4,17,8,73,3
"2034-06-17 00:55:06",804,125,312,149,310,7,0,17,24,6
"2034-04-16 13:37:26",327,174,348,170,336,1,13,16,13,4
"2034-01-17 05:06:15",224,141,318,153,306,3,5,17,17,1
"2034-07-11 18:42:57",262,151,304,140,305,3,18,11,11,7
"2034-02-09 19:38:21",842,154,361,124,396,5,19,9,46,2
"2034-07-08 18:14:33",756,173,349,157,344,7,18,8,17,7
"2034-05-02 23:25:04",464,142,330,157,367,3,23,2,40,5
"2034-02-13 12:50:15",1165,162,375,134,307,2,12,13,74,2
"2034-07-02 04:10:50",168,170,335,161,332,1,4,2,9,7
"2034-02-25 18:33:25",336,160,357,163,370,7,18,25,13,2
"2034-03-13 11:12:17",7,132,325,131,325,2,11,13,1,3
"2034-02-24 05:43:59",833,140,305,175,392,6,5,24,94,2
"2034-06-14 15:13:48",349,147,339,155,340,4,15,14,8,6
"2034-02-24 14:22:03",1558,168,372,123,283,6,14,24,100,2
"2034-06-07 15:06:50",450,143,310,149,309,4,15,7,6,6
"2034-04-06 11:16:02",797,152,326,164,342,5,11,6,20,4
"2034-05-13 01:31:36",455,147,370,128,392,7,1,13,29,5
"2034-07-08 07:17:50",698,170,334,131,290,7,7,8,59,7
"2034-05-31 05:13:53",932,140,323,120,443,4,5,31,122,5
"2034-06-14 20:20:53",970,168,391,168,336,4,20,14,55,6
"2034-03-19 18:21:51",1200,166,341,152,307,1,18,19,37,3
"2034-05-06 17:36:06",842,156,358,181,379,7,17,6,33,5
"2034-02-16 17:18:23",2669,-29,457,98,304,5,17,16,199,2
"2034-05-11 06:13:18",1866,-35,469,158,340,5,6,11,232,5
"2034-03-03 20:07:27",447,140,326,153,352,6,20,3,29,3
"2034-04-22 16:42:55",445,148,318,134,329,7,16,22,18,4
"2034-06-07 22:36:10",1067,139,319,78,331,4,22,7,62,6
"2034-06-09 21:36:06",1320,138,302,161,331,6,21,9,37,6
"2034-07-05 22:49:06",676,155,359,129,291,4,22,5,73,7
"2034-01-26 10:54:39",2092,122,441,139,299,5,10,26,143,1
"2034-04-16 09:23:56",346,183,358,178,341,1,9,16,18,4
"2034-04-25 16:29:45",354,154,369,162,360,3,16,25,12,4
"2034-03-02 09:13:35",965,177,359,146,355,5,9,2,31,3
"2034-03-26 10:06:30",429,141,328,154,331,1,10,26,13,3
"2034-01-17 08:27:26",615,176,337,175,358,3,8,17,21,1
"2034-03-23 19:10:55",733,150,329,163,341,5,19,23,18,3
"2034-01-21 00:10:33",887,115,386,91,419,7,0,21,41,1
"2034-04-03 12:52:37",429,168,321,177,338,2,12,3,19,4
"2034-04-16 16:19:06",1718,-33,456,194,485,1,16,16,229,4
"2034-07-07 14:05:51",480,145,329,134,309,6,14,7,23,7
"2034-03-01 10:20:02",879,150,338,158,346,4,10,1,11,3
"2034-01-15 23:46:39",122,164,369,167,365,1,23,15,5,1
"2034-03-17 23:26:38",1172,143,310,164,384,6,23,17,77,3
"2034-02-04 12:36:19",818,146,323,150,345,7,12,4,22,2
"2034-05-26 06:04:01",409,133,292,144,324,6,6,26,34,5
"2034-04-10 14:16:10",675,140,315,163,325,2,14,10,25,4
"2034-06-28 06:30:46",219,156,322,155,308,4,6,28,14,6
"2034-02-19 02:26:05",761,100,306,159,332,1,2,19,64,2
"2034-06-11 04:05:45",1337,153,305,25,251,1,4,11,139,6
"2034-02-19 19:03:53",278,154,323,145,307,1,19,19,18,2
"2034-03-24 06:00:48",1647,161,340,-30,452,6,6,24,221,3
"2034-04-24 20:58:36",507,157,323,139,326,2,20,24,18,4
"2034-06-06 13:57:00",1051,154,330,136,302,3,13,6,33,6
"2034-05-28 00:22:48",598,159,333,149,333,1,0,28,10,5
"2034-02-26 23:35:31",1017,121,312,151,307,1,23,26,30,2
"2034-03-29 20:20:06",223,154,331,154,324,4,20,29,7,3
"2034-04-06 18:04:19",286,153,344,156,358,5,18,6,14,4
"2034-06-28 20:01:05",977,156,344,154,364,4,20,28,20,6
"2034-06-24 17:42:10",268,135,305,134,310,7,17,24,5,6
"2034-04-21 00:04:36",314,136,316,147,334,6,0,21,21,4
"2034-03-13 13:00:05",194,160,363,159,357,2,13,13,6,3
"2034-05-18 16:20:43",211,181,351,172,348,5,16,18,9,5
"2034-02-03 21:11:54",492,159,328,151,342,6,21,3,16,2
"2034-04-17 04:14:49",469,140,307,135,328,2,4,17,22,4
"2034-03-17 18:57:23",777,147,344,122,285,6,18,17,64,3
"2034-05-21 16:40:46",1433,155,360,160,328,1,16,21,32,5
"2034-05-18 06:37:09",300,179,350,165,361,5,6,18,18,5
"2034-05-08 20:06:38",268,151,358,152,353,2,20,8,5,5
"2034-07-11 08:48:03",2099,158,336,114,446,3,8,11,118,7
"2034-05-19 04:24:57",2300,141,326,59,338,6,4,19,83,5
"2034-06-23 21:43:21",844,157,364,141,324,6,21,23,43,6
"2034-04-29 12:20:34",1740,133,303,149,346,7,12,29,46,4
"2034-07-07 13:43:08",431,182,366,209,403,6,13,7,46,7
"2034-04-12 18:35:08",1249,148,343,141,304,4,18,12,40,4
"2034-02-10 11:48:17",619,133,306,146,314,6,11,10,15,2
"2034-04-25 09:49:58",199,157,375,155,369,3,9,25,6,4
"2034-06-29 10:35:56",1830,186,380,150,331,5,10,29,61,6
"2034-05-01 02:48:53",56,136,323,140,320,2,2,1,5,5
"2034-03-31 20:02:04",415,149,339,154,325,6,20,31,15,3
"2034-05-08 00:45:29",688,135,310,153,323,2,0,8,22,5
"2034-03-28 07:42:04",543,160,365,152,342,3,7,28,24,3
"2034-04-26 15:29:14",794,153,309,127,322,4,15,26,29,4
"2034-02-17 16:56:07",234,179,360,178,349,6,16,17,11,2
"2034-01-18 20:22:43",400,141,318,155,308,4,20,18,17,1
"2034-03-12 10:25:03",393,154,374,165,362,1,10,12,16,3
"2034-06-01 20:51:18",742,152,321,176,354,5,20,1,41,6
"2034-03-01 17:31:40",377,137,307,127,316,4,17,1,13,3
"2034-05-13 17:24:29",753,171,338,168,376,7,17,13,38,5
"2034-03-29 19:53:33",1642,-32,456,72,330,4,19,29,163,3
"2034-07-03 02:01:21",1092,157,323,155,321,2,2,3,3,7
"2034-07-04 16:52:42",925,181,363,193,382,3,16,4,22,7
"2034-04-06 14:48:05",778,183,358,159,370,5,14,6,27,4
"2034-06-22 12:01:43",362,157,331,164,319,5,12,22,14,6
"2034-02-09 23:27:15",363,138,321,149,325,5,23,9,12,2
"2034-05-12 00:36:53",377,129,320,144,307,6,0,12,20,5
"2034-02-01 12:46:21",1145,147,340,170,349,4,12,1,25,2
"2034-04-25 20:15:17",626,150,364,129,327,3,20,25,43,4
"2034-04-18 20:36:22",308,132,297,121,283,3,20,18,18,4
"2034-02-28 12:18:36",483,184,351,171,351,3,12,28,13,2
"2034-03-19 16:40:15",392,151,332,139,334,1,16,19,12,3
"2034-04-16 13:26:35",604,149,349,130,314,1,13,16,40,4
"2034-06-02 10:11:03",668,145,303,125,310,6,10,2,21,6
"2034-02-06 17:17:56",1418,160,309,156,361,2,17,6,52,2
"2034-01-31 06:47:22",593,141,338,150,305,3,6,31,34,1
"2034-02-12 17:55:00",272,140,381,131,370,1,17,12,14,2
"2034-02-07 21:28:32",335,149,345,155,362,3,21,7,18,2
"2034-03-21 19:47:54",735,154,311,123,325,3,19,21,34,3
"2034-06-12 21:19:02",1033,-32,456,52,450,2,21,12,84,6
"2034-07-01 15:26:12",1069,148,341,177,357,7,15,1,33,7
"2034-04-12 12:11:10",601,146,330,158,339,4,12,12,15,4
"2034-03-07 17:33:22",205,157,321,155,308,3,17,7,13,3
"2034-01-19 18:27:57",865,151,336,176,348,5,18,19,28,1
"2034-01-18 05:20:23",1620,-34,467,178,354,4,5,18,240,1
"2034-02-19 21:10:06",1064,129,321,113,334,1,21,19,21,2
"2034-06-17 14:20:25",1247,155,359,161,326,7,14,17,34,6
"2034-03-01 20:15:38",296,162,339,152,321,4,20,1,21,3
"2034-02-25 08:43:38",141,143,380,142,379,7,8,25,1,2
"2034-02-10 13:39:17",447,148,329,135,327,6,13,10,13,2
"2034-02-18 12:52:17",387,160,337,153,342,7,12,18,9,2
"2034-06-10 19:50:04",557,161,339,162,327,7,19,10,12,6
"2034-07-01 16:28:47",2627,175,338,174,337,7,16,1,1,7
"2034-01-28 21:56:55",403,153,338,142,327,7,21,28,16,1
"2034-04-13 18:35:44",1471,143,336,174,338,5,18,13,31,4
"2034-07-02 18:55:19",412,155,325,141,302,1,18,2,27,7
"2034-04-05 15:30:44",295,139,320,151,308,4,15,5,17,4
"2034-02-04 21:30:45",510,149,338,163,367,7,21,4,32,2
"2034-05-15 02:23:40",694,127,316,147,334,2,2,15,27,5
"2034-04-30 03:47:30",138,99,348,93,344,1,3,30,7,4
"2034-02-21 17:11:22",479,155,346,157,369,3,17,21,23,2
"2034-02-21 07:34:23",709,136,331,155,325,3,7,21,20,2
"2034-02-14 17:53:26",432,134,309,139,328,3,17,14,20,2
"2034-06-24 19:55:50",245,156,347,163,361,7,19,24,16,6
"2034-07-06 16:02:04",1276,166,365,160,345,5,16,6,21,7
"2034-01-26 07:25:14",925,166,374,144,334,5,7,26,46,1
"2034-01-23 17:22:41",1624,145,314,104,343,2,17,23,50,1
"2034-04-17 13:39:07",1134,152,321,170,326,2,13,17,19,4
"2034-05-01 09:35:59",207,142,318,148,323,2,9,1,8,5
"2034-01-16 12:36:07",442,157,364,149,340,2,12,16,25,1
"2034-06-24 07:48:34",924,-35,464,-63,512,7,7,24,56,6
"2034-06-29 18:01:20",361,143,304,153,317,5,18,29,16,6
"2034-01-23 15:49:47",20,-31,465,-32,464,2,15,23,1,1
"2034-03-26 19:16:12",425,168,344,151,344,1,19,26,17,3
"2034-06-01 21:11:47",301,156,308,164,325,5,21,1,19,6
"2034-05-16 23:21:13",947,155,325,128,301,3,23,16,36,5
"2034-02-13 13:34:16",2028,113,447,130,285,2,13,13,163,2
"2034-05-04 17:17:59",117,152,345,149,339,5,17,4,7,5
"2034-02-27 18:12:20",646,148,313,144,334,2,18,27,21,2
"2034-03-09 07:35:47",360,149,329,135,322,5,7,9,16,3
"2034-03-26 13:30:34",1017,148,312,125,309,1,13,26,23,3
"2034-01-23 18:27:29",1212,113,448,221,420,2,18,23,112,1
"2034-03-29 13:53:23",1477,152,344,155,322,4,13,29,22,3
"2034-04-07 14:51:13",1989,154,362,71,285,6,14,7,113,4
"2034-04-26 14:09:02",742,160,333,154,324,4,14,26,11,4
"2034-02-20 22:53:35",218,180,361,185,359,2,22,20,5,2
"2034-05-14 07:18:08",384,125,319,148,338,1,7,14,30,5
"2034-05-17 17:35:17",218,153,351,160,367,4,17,17,17,5
"2034-04-11 19:43:21",234,136,370,145,383,3,19,11,16,4
"2034-04-22 16:55:42",224,183,372,187,381,7,16,22,10,4
"2034-03-31 19:57:02",347,127,307,121,293,6,19,31,15,3
"2034-03-16 11:16:57",2060,159,315,155,345,5,11,16,30,3
"2034-03-24 21:35:20",161,176,347,183,362,6,21,24,17,3
"2034-04-20 13:32:10",480,128,285,155,307,5,13,20,35,4
"2034-06-09 22:16:57",459,150,306,145,325,6,22,9,20,6
"2034-05-27 18:30:17",465,166,340,155,362,7,18,27,25,5
"2034-03-19 16:51:57",228,153,340,155,350,1,16,19,10,3
"2034-06-29 08:21:12",575,142,314,140,320,5,8,29,6,6
"2034-04-27 22:37:12",2237,113,448,167,328,5,22,27,132,4
"2034-03-01 22:41:07",1042,145,307,114,336,4,22,1,42,3
"2034-07-01 23:26:29",813,126,318,146,332,7,23,1,24,7
"2034-07-13 00:12:15",527,157,339,135,322,5,0,13,28,7
"2034-02-22 12:23:12",423,178,364,164,369,4,12,22,15,2
"2034-05-30 19:44:22",61,146,343,148,339,3,19,30,4,5
"2034-05-24 15:00:46",513,132,321,133,306,4,15,24,15,5
"2034-02-23 09:51:55",443,160,312,157,324,5,9,23,12,2
"2034-03-24 09:38:59",639,166,374,154,355,6,9,24,22,3
"2034-03-01 09:49:50",1902,161,329,205,251,4,9,1,90,3
"2034-02-03 09:16:57",651,156,363,155,349,6,9,3,14,2
"2034-07-01 15:59:26",249,181,348,171,343,7,15,1,11,7
"2034-02-02 19:54:57",506,136,313,147,313,5,19,2,11,2
"2034-03-22 11:10:49",369,148,354,157,350,4,11,22,10,3
"2034-07-04 23:50:08",434,166,335,146,340,3,23,4,21,7
"2034-05-01 15:13:10",349,150,317,138,327,2,15,1,16,5
"2034-07-11 04:20:44",1116,153,356,152,356,3,4,11,1,7
"2034-02-12 19:16:07",130,155,326,162,320,1,19,12,9,2
"2034-06-06 19:07:35",211,126,323,131,325,3,19,6,5,6
